store_id_date,reserve_visitors,diff_day,air_store_id,visit_date
air_03963426c9312048_2016-11-05,54,39,air_03963426c9312048,2016-11-05
air_03963426c9312048_2016-11-07,8,4,air_03963426c9312048,2016-11-07
air_03963426c9312048_2016-11-08,9,7,air_03963426c9312048,2016-11-08
air_03963426c9312048_2016-11-09,28,19,air_03963426c9312048,2016-11-09
air_03963426c9312048_2016-11-10,10,16,air_03963426c9312048,2016-11-10
air_03963426c9312048_2016-11-11,8,7,air_03963426c9312048,2016-11-11
air_03963426c9312048_2016-11-12,53,75,air_03963426c9312048,2016-11-12
air_03963426c9312048_2016-11-14,5,10,air_03963426c9312048,2016-11-14
air_03963426c9312048_2016-11-15,3,1,air_03963426c9312048,2016-11-15
air_03963426c9312048_2016-11-16,5,6,air_03963426c9312048,2016-11-16
air_03963426c9312048_2016-11-17,14,7,air_03963426c9312048,2016-11-17
air_03963426c9312048_2016-11-18,53,45,air_03963426c9312048,2016-11-18
air_03963426c9312048_2016-11-19,54,66,air_03963426c9312048,2016-11-19
air_03963426c9312048_2016-11-21,5,2,air_03963426c9312048,2016-11-21
air_03963426c9312048_2016-11-22,49,56,air_03963426c9312048,2016-11-22
air_03963426c9312048_2016-11-23,2,3,air_03963426c9312048,2016-11-23
air_03963426c9312048_2016-11-24,8,2,air_03963426c9312048,2016-11-24
air_03963426c9312048_2016-11-25,78,96,air_03963426c9312048,2016-11-25
air_03963426c9312048_2016-11-28,20,15,air_03963426c9312048,2016-11-28
air_03963426c9312048_2016-11-29,3,3,air_03963426c9312048,2016-11-29
air_03963426c9312048_2016-11-30,26,19,air_03963426c9312048,2016-11-30
air_03963426c9312048_2016-12-01,21,32,air_03963426c9312048,2016-12-01
air_03963426c9312048_2016-12-02,64,153,air_03963426c9312048,2016-12-02
air_03963426c9312048_2016-12-03,4,13,air_03963426c9312048,2016-12-03
air_03963426c9312048_2016-12-05,7,20,air_03963426c9312048,2016-12-05
air_03963426c9312048_2016-12-06,10,6,air_03963426c9312048,2016-12-06
air_03963426c9312048_2016-12-07,49,73,air_03963426c9312048,2016-12-07
air_03963426c9312048_2016-12-08,31,46,air_03963426c9312048,2016-12-08
air_03963426c9312048_2016-12-09,22,79,air_03963426c9312048,2016-12-09
air_03963426c9312048_2016-12-10,62,251,air_03963426c9312048,2016-12-10
air_03963426c9312048_2016-12-12,22,34,air_03963426c9312048,2016-12-12
air_03963426c9312048_2016-12-13,23,48,air_03963426c9312048,2016-12-13
air_03963426c9312048_2016-12-14,4,7,air_03963426c9312048,2016-12-14
air_03963426c9312048_2016-12-15,65,139,air_03963426c9312048,2016-12-15
air_03963426c9312048_2016-12-16,30,107,air_03963426c9312048,2016-12-16
air_03963426c9312048_2016-12-17,22,120,air_03963426c9312048,2016-12-17
air_03963426c9312048_2016-12-19,44,44,air_03963426c9312048,2016-12-19
air_03963426c9312048_2016-12-20,17,58,air_03963426c9312048,2016-12-20
air_03963426c9312048_2016-12-21,48,93,air_03963426c9312048,2016-12-21
air_03963426c9312048_2016-12-22,69,224,air_03963426c9312048,2016-12-22
air_03963426c9312048_2016-12-23,39,131,air_03963426c9312048,2016-12-23
air_03963426c9312048_2016-12-24,24,17,air_03963426c9312048,2016-12-24
air_03963426c9312048_2016-12-26,24,19,air_03963426c9312048,2016-12-26
air_03963426c9312048_2016-12-27,11,11,air_03963426c9312048,2016-12-27
air_03963426c9312048_2016-12-28,37,62,air_03963426c9312048,2016-12-28
air_03963426c9312048_2016-12-29,83,133,air_03963426c9312048,2016-12-29
air_03963426c9312048_2016-12-30,9,30,air_03963426c9312048,2016-12-30
air_03963426c9312048_2017-01-03,23,28,air_03963426c9312048,2017-01-03
air_03963426c9312048_2017-01-04,5,5,air_03963426c9312048,2017-01-04
air_03963426c9312048_2017-01-05,4,9,air_03963426c9312048,2017-01-05
air_03963426c9312048_2017-01-06,36,22,air_03963426c9312048,2017-01-06
air_03963426c9312048_2017-01-07,59,36,air_03963426c9312048,2017-01-07
air_03963426c9312048_2017-01-09,5,2,air_03963426c9312048,2017-01-09
air_03963426c9312048_2017-01-10,23,20,air_03963426c9312048,2017-01-10
air_03963426c9312048_2017-01-11,14,31,air_03963426c9312048,2017-01-11
air_03963426c9312048_2017-01-12,37,14,air_03963426c9312048,2017-01-12
air_03963426c9312048_2017-01-13,39,56,air_03963426c9312048,2017-01-13
air_03963426c9312048_2017-01-14,63,41,air_03963426c9312048,2017-01-14
air_03963426c9312048_2017-01-16,11,4,air_03963426c9312048,2017-01-16
air_03963426c9312048_2017-01-17,37,16,air_03963426c9312048,2017-01-17
air_03963426c9312048_2017-01-19,2,3,air_03963426c9312048,2017-01-19
air_03963426c9312048_2017-01-20,70,81,air_03963426c9312048,2017-01-20
air_03963426c9312048_2017-01-21,51,59,air_03963426c9312048,2017-01-21
air_03963426c9312048_2017-01-23,33,45,air_03963426c9312048,2017-01-23
air_03963426c9312048_2017-01-24,6,4,air_03963426c9312048,2017-01-24
air_03963426c9312048_2017-01-25,33,18,air_03963426c9312048,2017-01-25
air_03963426c9312048_2017-01-26,14,10,air_03963426c9312048,2017-01-26
air_03963426c9312048_2017-01-27,49,92,air_03963426c9312048,2017-01-27
air_03963426c9312048_2017-01-28,63,108,air_03963426c9312048,2017-01-28
air_03963426c9312048_2017-01-30,24,24,air_03963426c9312048,2017-01-30
air_03963426c9312048_2017-01-31,6,4,air_03963426c9312048,2017-01-31
air_03963426c9312048_2017-02-01,2,0,air_03963426c9312048,2017-02-01
air_03963426c9312048_2017-02-02,29,15,air_03963426c9312048,2017-02-02
air_03963426c9312048_2017-02-03,40,53,air_03963426c9312048,2017-02-03
air_03963426c9312048_2017-02-04,25,30,air_03963426c9312048,2017-02-04
air_03963426c9312048_2017-02-06,34,28,air_03963426c9312048,2017-02-06
air_03963426c9312048_2017-02-07,18,5,air_03963426c9312048,2017-02-07
air_03963426c9312048_2017-02-08,18,7,air_03963426c9312048,2017-02-08
air_03963426c9312048_2017-02-09,17,20,air_03963426c9312048,2017-02-09
air_03963426c9312048_2017-02-10,60,37,air_03963426c9312048,2017-02-10
air_03963426c9312048_2017-02-11,62,64,air_03963426c9312048,2017-02-11
air_03963426c9312048_2017-02-13,12,16,air_03963426c9312048,2017-02-13
air_03963426c9312048_2017-02-14,27,26,air_03963426c9312048,2017-02-14
air_03963426c9312048_2017-02-15,19,31,air_03963426c9312048,2017-02-15
air_03963426c9312048_2017-02-16,7,9,air_03963426c9312048,2017-02-16
air_03963426c9312048_2017-02-17,42,44,air_03963426c9312048,2017-02-17
air_03963426c9312048_2017-02-18,60,109,air_03963426c9312048,2017-02-18
air_03963426c9312048_2017-02-20,15,20,air_03963426c9312048,2017-02-20
air_03963426c9312048_2017-02-21,35,13,air_03963426c9312048,2017-02-21
air_03963426c9312048_2017-02-22,21,19,air_03963426c9312048,2017-02-22
air_03963426c9312048_2017-02-23,6,15,air_03963426c9312048,2017-02-23
air_03963426c9312048_2017-02-24,47,51,air_03963426c9312048,2017-02-24
air_03963426c9312048_2017-02-25,53,69,air_03963426c9312048,2017-02-25
air_03963426c9312048_2017-02-27,32,10,air_03963426c9312048,2017-02-27
air_03963426c9312048_2017-02-28,17,26,air_03963426c9312048,2017-02-28
air_03963426c9312048_2017-03-01,24,8,air_03963426c9312048,2017-03-01
air_03963426c9312048_2017-03-02,20,16,air_03963426c9312048,2017-03-02
air_03963426c9312048_2017-03-03,51,87,air_03963426c9312048,2017-03-03
air_03963426c9312048_2017-03-04,47,84,air_03963426c9312048,2017-03-04
air_03963426c9312048_2017-03-06,3,4,air_03963426c9312048,2017-03-06
air_03963426c9312048_2017-03-07,16,19,air_03963426c9312048,2017-03-07
air_03963426c9312048_2017-03-08,22,11,air_03963426c9312048,2017-03-08
air_03963426c9312048_2017-03-09,27,18,air_03963426c9312048,2017-03-09
air_03963426c9312048_2017-03-10,54,69,air_03963426c9312048,2017-03-10
air_03963426c9312048_2017-03-11,15,13,air_03963426c9312048,2017-03-11
air_03963426c9312048_2017-03-13,23,18,air_03963426c9312048,2017-03-13
air_03963426c9312048_2017-03-14,6,2,air_03963426c9312048,2017-03-14
air_03963426c9312048_2017-03-15,18,24,air_03963426c9312048,2017-03-15
air_03963426c9312048_2017-03-16,53,32,air_03963426c9312048,2017-03-16
air_03963426c9312048_2017-03-17,53,68,air_03963426c9312048,2017-03-17
air_03963426c9312048_2017-03-18,35,32,air_03963426c9312048,2017-03-18
air_03963426c9312048_2017-03-19,23,25,air_03963426c9312048,2017-03-19
air_03963426c9312048_2017-03-21,23,41,air_03963426c9312048,2017-03-21
air_03963426c9312048_2017-03-22,23,23,air_03963426c9312048,2017-03-22
air_03963426c9312048_2017-03-23,34,27,air_03963426c9312048,2017-03-23
air_03963426c9312048_2017-03-24,78,97,air_03963426c9312048,2017-03-24
air_03963426c9312048_2017-03-25,68,102,air_03963426c9312048,2017-03-25
air_03963426c9312048_2017-03-27,30,42,air_03963426c9312048,2017-03-27
air_03963426c9312048_2017-03-28,9,16,air_03963426c9312048,2017-03-28
air_03963426c9312048_2017-03-29,29,26,air_03963426c9312048,2017-03-29
air_03963426c9312048_2017-03-30,35,27,air_03963426c9312048,2017-03-30
air_03963426c9312048_2017-03-31,41,48,air_03963426c9312048,2017-03-31
air_03963426c9312048_2017-04-01,32,27,air_03963426c9312048,2017-04-01
air_03963426c9312048_2017-04-03,15,6,air_03963426c9312048,2017-04-03
air_03963426c9312048_2017-04-04,31,10,air_03963426c9312048,2017-04-04
air_03963426c9312048_2017-04-06,12,4,air_03963426c9312048,2017-04-06
air_03963426c9312048_2017-04-07,71,20,air_03963426c9312048,2017-04-07
air_03963426c9312048_2017-04-08,58,45,air_03963426c9312048,2017-04-08
air_03963426c9312048_2017-04-10,26,33,air_03963426c9312048,2017-04-10
air_03963426c9312048_2017-04-11,14,8,air_03963426c9312048,2017-04-11
air_03963426c9312048_2017-04-12,40,26,air_03963426c9312048,2017-04-12
air_03963426c9312048_2017-04-13,33,11,air_03963426c9312048,2017-04-13
air_03963426c9312048_2017-04-14,68,135,air_03963426c9312048,2017-04-14
air_03963426c9312048_2017-04-15,70,79,air_03963426c9312048,2017-04-15
air_03963426c9312048_2017-04-17,32,19,air_03963426c9312048,2017-04-17
air_03963426c9312048_2017-04-18,26,3,air_03963426c9312048,2017-04-18
air_03963426c9312048_2017-04-19,18,8,air_03963426c9312048,2017-04-19
air_03963426c9312048_2017-04-20,21,12,air_03963426c9312048,2017-04-20
air_03963426c9312048_2017-04-21,75,116,air_03963426c9312048,2017-04-21
air_03963426c9312048_2017-04-22,55,40,air_03963426c9312048,2017-04-22
air_03963426c9312048_2017-04-24,8,7,air_03963426c9312048,2017-04-24
air_03963426c9312048_2017-04-26,24,42,air_03963426c9312048,2017-04-26
air_03963426c9312048_2017-04-27,2,9,air_03963426c9312048,2017-04-27
air_03963426c9312048_2017-04-28,32,64,air_03963426c9312048,2017-04-28
air_03963426c9312048_2017-04-29,22,57,air_03963426c9312048,2017-04-29
air_03963426c9312048_2017-05-01,28,9,air_03963426c9312048,2017-05-01
air_03963426c9312048_2017-05-02,20,14,air_03963426c9312048,2017-05-02
air_03963426c9312048_2017-05-03,4,17,air_03963426c9312048,2017-05-03
air_03963426c9312048_2017-05-04,2,13,air_03963426c9312048,2017-05-04
air_03963426c9312048_2017-05-05,2,26,air_03963426c9312048,2017-05-05
air_03963426c9312048_2017-05-06,4,20,air_03963426c9312048,2017-05-06
air_03963426c9312048_2017-05-08,17,19,air_03963426c9312048,2017-05-08
air_03963426c9312048_2017-05-12,21,44,air_03963426c9312048,2017-05-12
air_03963426c9312048_2017-05-15,5,37,air_03963426c9312048,2017-05-15
air_03963426c9312048_2017-05-19,35,28,air_03963426c9312048,2017-05-19
air_03963426c9312048_2017-05-26,31,92,air_03963426c9312048,2017-05-26
air_04341b588bde96cd_2016-11-02,29,3,air_04341b588bde96cd,2016-11-02
air_04341b588bde96cd_2016-11-03,15,4,air_04341b588bde96cd,2016-11-03
air_04341b588bde96cd_2016-11-05,36,6,air_04341b588bde96cd,2016-11-05
air_04341b588bde96cd_2016-11-09,12,1,air_04341b588bde96cd,2016-11-09
air_04341b588bde96cd_2016-11-13,6,0,air_04341b588bde96cd,2016-11-13
air_04341b588bde96cd_2016-11-16,16,4,air_04341b588bde96cd,2016-11-16
air_04341b588bde96cd_2016-11-19,37,20,air_04341b588bde96cd,2016-11-19
air_04341b588bde96cd_2016-11-22,10,10,air_04341b588bde96cd,2016-11-22
air_04341b588bde96cd_2016-11-24,24,12,air_04341b588bde96cd,2016-11-24
air_04341b588bde96cd_2016-12-05,10,23,air_04341b588bde96cd,2016-12-05
air_04341b588bde96cd_2016-12-23,13,54,air_04341b588bde96cd,2016-12-23
air_04cae7c1bc9b2a0b_2016-01-09,2,4,air_04cae7c1bc9b2a0b,2016-01-09
air_04cae7c1bc9b2a0b_2016-01-10,4,2,air_04cae7c1bc9b2a0b,2016-01-10
air_04cae7c1bc9b2a0b_2016-01-12,3,2,air_04cae7c1bc9b2a0b,2016-01-12
air_04cae7c1bc9b2a0b_2016-01-14,12,6,air_04cae7c1bc9b2a0b,2016-01-14
air_04cae7c1bc9b2a0b_2016-01-15,21,11,air_04cae7c1bc9b2a0b,2016-01-15
air_04cae7c1bc9b2a0b_2016-01-16,14,14,air_04cae7c1bc9b2a0b,2016-01-16
air_04cae7c1bc9b2a0b_2016-01-20,4,6,air_04cae7c1bc9b2a0b,2016-01-20
air_04cae7c1bc9b2a0b_2016-01-22,4,16,air_04cae7c1bc9b2a0b,2016-01-22
air_04cae7c1bc9b2a0b_2016-01-23,17,17,air_04cae7c1bc9b2a0b,2016-01-23
air_04cae7c1bc9b2a0b_2016-01-24,2,1,air_04cae7c1bc9b2a0b,2016-01-24
air_04cae7c1bc9b2a0b_2016-01-27,2,14,air_04cae7c1bc9b2a0b,2016-01-27
air_04cae7c1bc9b2a0b_2016-01-28,11,6,air_04cae7c1bc9b2a0b,2016-01-28
air_04cae7c1bc9b2a0b_2016-01-29,11,20,air_04cae7c1bc9b2a0b,2016-01-29
air_04cae7c1bc9b2a0b_2016-01-30,10,10,air_04cae7c1bc9b2a0b,2016-01-30
air_04cae7c1bc9b2a0b_2016-02-01,5,19,air_04cae7c1bc9b2a0b,2016-02-01
air_04cae7c1bc9b2a0b_2016-02-05,7,8,air_04cae7c1bc9b2a0b,2016-02-05
air_04cae7c1bc9b2a0b_2016-02-06,4,7,air_04cae7c1bc9b2a0b,2016-02-06
air_04cae7c1bc9b2a0b_2016-02-07,4,2,air_04cae7c1bc9b2a0b,2016-02-07
air_04cae7c1bc9b2a0b_2016-02-08,5,1,air_04cae7c1bc9b2a0b,2016-02-08
air_04cae7c1bc9b2a0b_2016-02-10,3,19,air_04cae7c1bc9b2a0b,2016-02-10
air_04cae7c1bc9b2a0b_2016-02-13,2,8,air_04cae7c1bc9b2a0b,2016-02-13
air_04cae7c1bc9b2a0b_2016-02-17,3,2,air_04cae7c1bc9b2a0b,2016-02-17
air_04cae7c1bc9b2a0b_2016-02-19,4,23,air_04cae7c1bc9b2a0b,2016-02-19
air_04cae7c1bc9b2a0b_2016-02-20,6,27,air_04cae7c1bc9b2a0b,2016-02-20
air_04cae7c1bc9b2a0b_2016-02-21,2,6,air_04cae7c1bc9b2a0b,2016-02-21
air_04cae7c1bc9b2a0b_2016-02-26,25,16,air_04cae7c1bc9b2a0b,2016-02-26
air_04cae7c1bc9b2a0b_2016-02-27,10,17,air_04cae7c1bc9b2a0b,2016-02-27
air_04cae7c1bc9b2a0b_2016-02-28,2,2,air_04cae7c1bc9b2a0b,2016-02-28
air_04cae7c1bc9b2a0b_2016-02-29,2,10,air_04cae7c1bc9b2a0b,2016-02-29
air_04cae7c1bc9b2a0b_2016-03-01,2,1,air_04cae7c1bc9b2a0b,2016-03-01
air_04cae7c1bc9b2a0b_2016-03-03,5,2,air_04cae7c1bc9b2a0b,2016-03-03
air_04cae7c1bc9b2a0b_2016-03-05,14,14,air_04cae7c1bc9b2a0b,2016-03-05
air_04cae7c1bc9b2a0b_2016-03-09,8,16,air_04cae7c1bc9b2a0b,2016-03-09
air_04cae7c1bc9b2a0b_2016-03-11,8,51,air_04cae7c1bc9b2a0b,2016-03-11
air_04cae7c1bc9b2a0b_2016-03-12,7,10,air_04cae7c1bc9b2a0b,2016-03-12
air_04cae7c1bc9b2a0b_2016-03-18,9,1,air_04cae7c1bc9b2a0b,2016-03-18
air_04cae7c1bc9b2a0b_2016-03-20,7,11,air_04cae7c1bc9b2a0b,2016-03-20
air_04cae7c1bc9b2a0b_2016-03-25,8,5,air_04cae7c1bc9b2a0b,2016-03-25
air_04cae7c1bc9b2a0b_2016-03-26,3,4,air_04cae7c1bc9b2a0b,2016-03-26
air_04cae7c1bc9b2a0b_2016-03-27,2,5,air_04cae7c1bc9b2a0b,2016-03-27
air_04cae7c1bc9b2a0b_2016-03-29,5,4,air_04cae7c1bc9b2a0b,2016-03-29
air_04cae7c1bc9b2a0b_2016-03-30,4,27,air_04cae7c1bc9b2a0b,2016-03-30
air_04cae7c1bc9b2a0b_2016-03-31,2,66,air_04cae7c1bc9b2a0b,2016-03-31
air_04cae7c1bc9b2a0b_2016-04-02,9,20,air_04cae7c1bc9b2a0b,2016-04-02
air_04cae7c1bc9b2a0b_2016-04-08,10,9,air_04cae7c1bc9b2a0b,2016-04-08
air_04cae7c1bc9b2a0b_2016-04-09,12,22,air_04cae7c1bc9b2a0b,2016-04-09
air_04cae7c1bc9b2a0b_2016-04-10,3,17,air_04cae7c1bc9b2a0b,2016-04-10
air_04cae7c1bc9b2a0b_2016-04-17,2,0,air_04cae7c1bc9b2a0b,2016-04-17
air_04cae7c1bc9b2a0b_2016-04-19,2,1,air_04cae7c1bc9b2a0b,2016-04-19
air_04cae7c1bc9b2a0b_2016-04-22,4,6,air_04cae7c1bc9b2a0b,2016-04-22
air_04cae7c1bc9b2a0b_2016-04-23,4,19,air_04cae7c1bc9b2a0b,2016-04-23
air_04cae7c1bc9b2a0b_2016-04-29,11,12,air_04cae7c1bc9b2a0b,2016-04-29
air_04cae7c1bc9b2a0b_2016-05-04,2,2,air_04cae7c1bc9b2a0b,2016-05-04
air_04cae7c1bc9b2a0b_2016-05-06,4,7,air_04cae7c1bc9b2a0b,2016-05-06
air_04cae7c1bc9b2a0b_2016-05-08,10,7,air_04cae7c1bc9b2a0b,2016-05-08
air_04cae7c1bc9b2a0b_2016-05-15,2,1,air_04cae7c1bc9b2a0b,2016-05-15
air_04cae7c1bc9b2a0b_2016-05-19,2,14,air_04cae7c1bc9b2a0b,2016-05-19
air_04cae7c1bc9b2a0b_2016-05-21,2,4,air_04cae7c1bc9b2a0b,2016-05-21
air_04cae7c1bc9b2a0b_2016-05-27,2,1,air_04cae7c1bc9b2a0b,2016-05-27
air_04cae7c1bc9b2a0b_2016-05-29,2,12,air_04cae7c1bc9b2a0b,2016-05-29
air_04cae7c1bc9b2a0b_2016-06-01,2,2,air_04cae7c1bc9b2a0b,2016-06-01
air_04cae7c1bc9b2a0b_2016-06-03,2,2,air_04cae7c1bc9b2a0b,2016-06-03
air_04cae7c1bc9b2a0b_2016-06-08,4,4,air_04cae7c1bc9b2a0b,2016-06-08
air_04cae7c1bc9b2a0b_2016-06-10,3,9,air_04cae7c1bc9b2a0b,2016-06-10
air_04cae7c1bc9b2a0b_2016-06-11,3,0,air_04cae7c1bc9b2a0b,2016-06-11
air_04cae7c1bc9b2a0b_2016-06-12,3,0,air_04cae7c1bc9b2a0b,2016-06-12
air_04cae7c1bc9b2a0b_2016-06-14,4,0,air_04cae7c1bc9b2a0b,2016-06-14
air_04cae7c1bc9b2a0b_2016-06-16,3,8,air_04cae7c1bc9b2a0b,2016-06-16
air_04cae7c1bc9b2a0b_2016-06-17,4,11,air_04cae7c1bc9b2a0b,2016-06-17
air_04cae7c1bc9b2a0b_2016-06-18,5,1,air_04cae7c1bc9b2a0b,2016-06-18
air_04cae7c1bc9b2a0b_2016-06-24,15,12,air_04cae7c1bc9b2a0b,2016-06-24
air_04cae7c1bc9b2a0b_2016-06-25,14,25,air_04cae7c1bc9b2a0b,2016-06-25
air_04cae7c1bc9b2a0b_2016-06-26,2,4,air_04cae7c1bc9b2a0b,2016-06-26
air_04cae7c1bc9b2a0b_2016-06-29,3,13,air_04cae7c1bc9b2a0b,2016-06-29
air_04cae7c1bc9b2a0b_2016-06-30,6,6,air_04cae7c1bc9b2a0b,2016-06-30
air_04cae7c1bc9b2a0b_2016-07-01,4,1,air_04cae7c1bc9b2a0b,2016-07-01
air_04cae7c1bc9b2a0b_2016-07-02,6,0,air_04cae7c1bc9b2a0b,2016-07-02
air_04cae7c1bc9b2a0b_2016-07-04,16,7,air_04cae7c1bc9b2a0b,2016-07-04
air_04cae7c1bc9b2a0b_2016-07-06,2,0,air_04cae7c1bc9b2a0b,2016-07-06
air_04cae7c1bc9b2a0b_2016-07-08,3,1,air_04cae7c1bc9b2a0b,2016-07-08
air_04cae7c1bc9b2a0b_2016-07-15,11,2,air_04cae7c1bc9b2a0b,2016-07-15
air_04cae7c1bc9b2a0b_2016-07-16,2,2,air_04cae7c1bc9b2a0b,2016-07-16
air_04cae7c1bc9b2a0b_2016-07-19,4,9,air_04cae7c1bc9b2a0b,2016-07-19
air_04cae7c1bc9b2a0b_2016-07-20,5,0,air_04cae7c1bc9b2a0b,2016-07-20
air_04cae7c1bc9b2a0b_2016-07-21,2,8,air_04cae7c1bc9b2a0b,2016-07-21
air_04cae7c1bc9b2a0b_2016-07-25,3,1,air_04cae7c1bc9b2a0b,2016-07-25
air_04cae7c1bc9b2a0b_2016-07-26,3,1,air_04cae7c1bc9b2a0b,2016-07-26
air_04cae7c1bc9b2a0b_2016-08-07,5,6,air_04cae7c1bc9b2a0b,2016-08-07
air_04cae7c1bc9b2a0b_2016-08-12,4,2,air_04cae7c1bc9b2a0b,2016-08-12
air_04cae7c1bc9b2a0b_2016-08-20,9,8,air_04cae7c1bc9b2a0b,2016-08-20
air_04cae7c1bc9b2a0b_2016-08-25,2,2,air_04cae7c1bc9b2a0b,2016-08-25
air_04cae7c1bc9b2a0b_2016-08-26,5,2,air_04cae7c1bc9b2a0b,2016-08-26
air_04cae7c1bc9b2a0b_2016-08-27,11,6,air_04cae7c1bc9b2a0b,2016-08-27
air_04cae7c1bc9b2a0b_2016-09-03,2,3,air_04cae7c1bc9b2a0b,2016-09-03
air_04cae7c1bc9b2a0b_2016-09-07,6,1,air_04cae7c1bc9b2a0b,2016-09-07
air_04cae7c1bc9b2a0b_2016-09-09,2,0,air_04cae7c1bc9b2a0b,2016-09-09
air_04cae7c1bc9b2a0b_2016-09-11,11,0,air_04cae7c1bc9b2a0b,2016-09-11
air_04cae7c1bc9b2a0b_2016-09-14,2,5,air_04cae7c1bc9b2a0b,2016-09-14
air_04cae7c1bc9b2a0b_2016-09-17,6,2,air_04cae7c1bc9b2a0b,2016-09-17
air_04cae7c1bc9b2a0b_2016-09-18,2,1,air_04cae7c1bc9b2a0b,2016-09-18
air_04cae7c1bc9b2a0b_2016-09-19,3,5,air_04cae7c1bc9b2a0b,2016-09-19
air_04cae7c1bc9b2a0b_2016-09-20,6,3,air_04cae7c1bc9b2a0b,2016-09-20
air_04cae7c1bc9b2a0b_2016-09-21,25,33,air_04cae7c1bc9b2a0b,2016-09-21
air_04cae7c1bc9b2a0b_2016-09-23,2,2,air_04cae7c1bc9b2a0b,2016-09-23
air_04cae7c1bc9b2a0b_2016-09-24,10,8,air_04cae7c1bc9b2a0b,2016-09-24
air_04cae7c1bc9b2a0b_2016-09-28,7,6,air_04cae7c1bc9b2a0b,2016-09-28
air_04cae7c1bc9b2a0b_2016-09-30,6,2,air_04cae7c1bc9b2a0b,2016-09-30
air_04cae7c1bc9b2a0b_2016-10-01,6,1,air_04cae7c1bc9b2a0b,2016-10-01
air_04cae7c1bc9b2a0b_2016-10-04,2,0,air_04cae7c1bc9b2a0b,2016-10-04
air_04cae7c1bc9b2a0b_2016-10-08,2,1,air_04cae7c1bc9b2a0b,2016-10-08
air_04cae7c1bc9b2a0b_2016-10-09,2,23,air_04cae7c1bc9b2a0b,2016-10-09
air_04cae7c1bc9b2a0b_2016-10-12,3,5,air_04cae7c1bc9b2a0b,2016-10-12
air_04cae7c1bc9b2a0b_2016-10-14,6,13,air_04cae7c1bc9b2a0b,2016-10-14
air_04cae7c1bc9b2a0b_2016-10-15,2,1,air_04cae7c1bc9b2a0b,2016-10-15
air_04cae7c1bc9b2a0b_2016-10-17,6,16,air_04cae7c1bc9b2a0b,2016-10-17
air_04cae7c1bc9b2a0b_2016-10-22,13,16,air_04cae7c1bc9b2a0b,2016-10-22
air_04cae7c1bc9b2a0b_2016-10-23,9,0,air_04cae7c1bc9b2a0b,2016-10-23
air_04cae7c1bc9b2a0b_2016-10-27,4,22,air_04cae7c1bc9b2a0b,2016-10-27
air_04cae7c1bc9b2a0b_2016-10-28,23,7,air_04cae7c1bc9b2a0b,2016-10-28
air_04cae7c1bc9b2a0b_2016-10-29,29,65,air_04cae7c1bc9b2a0b,2016-10-29
air_04cae7c1bc9b2a0b_2016-10-30,9,0,air_04cae7c1bc9b2a0b,2016-10-30
air_04cae7c1bc9b2a0b_2016-10-31,16,9,air_04cae7c1bc9b2a0b,2016-10-31
air_04cae7c1bc9b2a0b_2016-11-01,8,0,air_04cae7c1bc9b2a0b,2016-11-01
air_04cae7c1bc9b2a0b_2016-11-02,24,26,air_04cae7c1bc9b2a0b,2016-11-02
air_04cae7c1bc9b2a0b_2016-11-03,5,0,air_04cae7c1bc9b2a0b,2016-11-03
air_04cae7c1bc9b2a0b_2016-11-04,25,3,air_04cae7c1bc9b2a0b,2016-11-04
air_04cae7c1bc9b2a0b_2016-11-05,30,24,air_04cae7c1bc9b2a0b,2016-11-05
air_04cae7c1bc9b2a0b_2016-11-06,14,5,air_04cae7c1bc9b2a0b,2016-11-06
air_04cae7c1bc9b2a0b_2016-11-07,4,4,air_04cae7c1bc9b2a0b,2016-11-07
air_04cae7c1bc9b2a0b_2016-11-08,4,0,air_04cae7c1bc9b2a0b,2016-11-08
air_04cae7c1bc9b2a0b_2016-11-09,11,9,air_04cae7c1bc9b2a0b,2016-11-09
air_04cae7c1bc9b2a0b_2016-11-10,7,6,air_04cae7c1bc9b2a0b,2016-11-10
air_04cae7c1bc9b2a0b_2016-11-11,5,0,air_04cae7c1bc9b2a0b,2016-11-11
air_04cae7c1bc9b2a0b_2016-11-12,43,22,air_04cae7c1bc9b2a0b,2016-11-12
air_04cae7c1bc9b2a0b_2016-11-13,14,15,air_04cae7c1bc9b2a0b,2016-11-13
air_04cae7c1bc9b2a0b_2016-11-14,2,4,air_04cae7c1bc9b2a0b,2016-11-14
air_04cae7c1bc9b2a0b_2016-11-15,4,1,air_04cae7c1bc9b2a0b,2016-11-15
air_04cae7c1bc9b2a0b_2016-11-16,14,3,air_04cae7c1bc9b2a0b,2016-11-16
air_04cae7c1bc9b2a0b_2016-11-17,31,49,air_04cae7c1bc9b2a0b,2016-11-17
air_04cae7c1bc9b2a0b_2016-11-18,29,37,air_04cae7c1bc9b2a0b,2016-11-18
air_04cae7c1bc9b2a0b_2016-11-19,38,65,air_04cae7c1bc9b2a0b,2016-11-19
air_04cae7c1bc9b2a0b_2016-11-20,24,9,air_04cae7c1bc9b2a0b,2016-11-20
air_04cae7c1bc9b2a0b_2016-11-22,10,7,air_04cae7c1bc9b2a0b,2016-11-22
air_04cae7c1bc9b2a0b_2016-11-23,3,0,air_04cae7c1bc9b2a0b,2016-11-23
air_04cae7c1bc9b2a0b_2016-11-24,8,4,air_04cae7c1bc9b2a0b,2016-11-24
