id,visitors,year,month,day,dow,holiday_flg,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_036d4f1ee7285390_2017-04-23,20,2017,4,23,6,0,7.0,24.975,20.5,188.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-24,20,2017,4,24,0,0,4.0,19.6,19.0,38.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-25,20,2017,4,25,1,0,5.0,21.25,20.0,41.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-26,20,2017,4,26,2,0,5.0,24.425,23.5,52.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-27,20,2017,4,27,3,0,4.0,17.76923077,16.0,56.0,39.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-28,20,2017,4,28,4,0,4.0,21.56097561,22.0,40.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-29,20,2017,4,29,5,1,4.0,27.3902439,26.0,69.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-04-30,20,2017,4,30,6,0,7.0,24.975,20.5,188.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-01,20,2017,5,1,0,0,4.0,19.6,19.0,38.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-02,20,2017,5,2,1,0,5.0,21.25,20.0,41.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-03,20,2017,5,3,2,1,5.0,24.425,23.5,52.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-04,20,2017,5,4,3,1,4.0,17.76923077,16.0,56.0,39.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-05,20,2017,5,5,4,1,4.0,21.56097561,22.0,40.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-06,20,2017,5,6,5,0,4.0,27.3902439,26.0,69.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-07,20,2017,5,7,6,0,7.0,24.975,20.5,188.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-08,20,2017,5,8,0,0,4.0,19.6,19.0,38.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-09,20,2017,5,9,1,0,5.0,21.25,20.0,41.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-10,20,2017,5,10,2,0,5.0,24.425,23.5,52.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-11,20,2017,5,11,3,0,4.0,17.76923077,16.0,56.0,39.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-12,20,2017,5,12,4,0,4.0,21.56097561,22.0,40.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-13,20,2017,5,13,5,0,4.0,27.3902439,26.0,69.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-14,20,2017,5,14,6,0,7.0,24.975,20.5,188.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-15,20,2017,5,15,0,0,4.0,19.6,19.0,38.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-16,20,2017,5,16,1,0,5.0,21.25,20.0,41.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-17,20,2017,5,17,2,0,5.0,24.425,23.5,52.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-18,20,2017,5,18,3,0,4.0,17.76923077,16.0,56.0,39.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-19,20,2017,5,19,4,0,4.0,21.56097561,22.0,40.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-20,20,2017,5,20,5,0,4.0,27.3902439,26.0,69.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-21,20,2017,5,21,6,0,7.0,24.975,20.5,188.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-22,20,2017,5,22,0,0,4.0,19.6,19.0,38.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-23,20,2017,5,23,1,0,5.0,21.25,20.0,41.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-24,20,2017,5,24,2,0,5.0,24.425,23.5,52.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-25,20,2017,5,25,3,0,4.0,17.76923077,16.0,56.0,39.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-26,20,2017,5,26,4,0,4.0,21.56097561,22.0,40.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-27,20,2017,5,27,5,0,4.0,27.3902439,26.0,69.0,41.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-28,20,2017,5,28,6,0,7.0,24.975,20.5,188.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-29,20,2017,5,29,0,0,4.0,19.6,19.0,38.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-30,20,2017,5,30,1,0,5.0,21.25,20.0,41.0,40.0,2,31,34.79976729999999,135.3600729
air_036d4f1ee7285390_2017-05-31,20,2017,5,31,2,0,5.0,24.425,23.5,52.0,40.0,2,31,34.79976729999999,135.3600729
air_0382c794b73b51ad_2017-04-23,20,2017,4,23,6,0,1.0,28.36,32.0,54.0,50.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-24,20,2017,4,24,0,0,1.0,20.79545455,21.0,47.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-25,20,2017,4,25,1,0,1.0,21.66666667,20.0,53.0,45.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-26,20,2017,4,26,2,0,1.0,19.0,22.0,28.0,16.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-27,20,2017,4,27,3,0,1.0,22.56818182,23.0,50.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-28,20,2017,4,28,4,0,1.0,21.125,22.0,38.0,48.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-29,20,2017,4,29,5,1,1.0,28.23529412,28.0,74.0,51.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-30,20,2017,4,30,6,0,1.0,28.36,32.0,54.0,50.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-01,20,2017,5,1,0,0,1.0,20.79545455,21.0,47.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-02,20,2017,5,2,1,0,1.0,21.66666667,20.0,53.0,45.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-03,20,2017,5,3,2,1,1.0,19.0,22.0,28.0,16.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-04,20,2017,5,4,3,1,1.0,22.56818182,23.0,50.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-05,20,2017,5,5,4,1,1.0,21.125,22.0,38.0,48.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-06,20,2017,5,6,5,0,1.0,28.23529412,28.0,74.0,51.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-07,20,2017,5,7,6,0,1.0,28.36,32.0,54.0,50.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-08,20,2017,5,8,0,0,1.0,20.79545455,21.0,47.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-09,20,2017,5,9,1,0,1.0,21.66666667,20.0,53.0,45.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-10,20,2017,5,10,2,0,1.0,19.0,22.0,28.0,16.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-11,20,2017,5,11,3,0,1.0,22.56818182,23.0,50.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-12,20,2017,5,12,4,0,1.0,21.125,22.0,38.0,48.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-13,20,2017,5,13,5,0,1.0,28.23529412,28.0,74.0,51.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-14,20,2017,5,14,6,0,1.0,28.36,32.0,54.0,50.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-15,20,2017,5,15,0,0,1.0,20.79545455,21.0,47.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-16,20,2017,5,16,1,0,1.0,21.66666667,20.0,53.0,45.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-17,20,2017,5,17,2,0,1.0,19.0,22.0,28.0,16.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-18,20,2017,5,18,3,0,1.0,22.56818182,23.0,50.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-19,20,2017,5,19,4,0,1.0,21.125,22.0,38.0,48.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-20,20,2017,5,20,5,0,1.0,28.23529412,28.0,74.0,51.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-21,20,2017,5,21,6,0,1.0,28.36,32.0,54.0,50.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-22,20,2017,5,22,0,0,1.0,20.79545455,21.0,47.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-23,20,2017,5,23,1,0,1.0,21.66666667,20.0,53.0,45.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-24,20,2017,5,24,2,0,1.0,19.0,22.0,28.0,16.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-25,20,2017,5,25,3,0,1.0,22.56818182,23.0,50.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-26,20,2017,5,26,4,0,1.0,21.125,22.0,38.0,48.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-27,20,2017,5,27,5,0,1.0,28.23529412,28.0,74.0,51.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-28,20,2017,5,28,6,0,1.0,28.36,32.0,54.0,50.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-29,20,2017,5,29,0,0,1.0,20.79545455,21.0,47.0,44.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-30,20,2017,5,30,1,0,1.0,21.66666667,20.0,53.0,45.0,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-31,20,2017,5,31,2,0,1.0,19.0,22.0,28.0,16.0,2,68,35.6021252,139.6719581
air_03963426c9312048_2017-04-23,20,2017,4,23,6,0,3.0,19.29166667,16.5,51.0,24.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-24,20,2017,4,24,0,0,2.0,26.03030303,26.0,70.0,66.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-25,20,2017,4,25,1,0,2.0,25.32352941,24.0,61.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-26,20,2017,4,26,2,0,2.0,34.92647059,31.5,88.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-27,20,2017,4,27,3,0,2.0,32.61764706,30.5,95.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-28,20,2017,4,28,4,0,36.0,65.79411765,65.0,119.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-29,20,2017,4,29,5,1,16.0,58.31343284,60.0,97.0,67.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-04-30,20,2017,4,30,6,0,3.0,19.29166667,16.5,51.0,24.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-01,20,2017,5,1,0,0,2.0,26.03030303,26.0,70.0,66.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-02,20,2017,5,2,1,0,2.0,25.32352941,24.0,61.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-03,20,2017,5,3,2,1,2.0,34.92647059,31.5,88.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-04,20,2017,5,4,3,1,2.0,32.61764706,30.5,95.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-05,20,2017,5,5,4,1,36.0,65.79411765,65.0,119.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-06,20,2017,5,6,5,0,16.0,58.31343284,60.0,97.0,67.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-07,20,2017,5,7,6,0,3.0,19.29166667,16.5,51.0,24.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-08,20,2017,5,8,0,0,2.0,26.03030303,26.0,70.0,66.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-09,20,2017,5,9,1,0,2.0,25.32352941,24.0,61.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-10,20,2017,5,10,2,0,2.0,34.92647059,31.5,88.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-11,20,2017,5,11,3,0,2.0,32.61764706,30.5,95.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-12,20,2017,5,12,4,0,36.0,65.79411765,65.0,119.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-13,20,2017,5,13,5,0,16.0,58.31343284,60.0,97.0,67.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-14,20,2017,5,14,6,0,3.0,19.29166667,16.5,51.0,24.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-15,20,2017,5,15,0,0,2.0,26.03030303,26.0,70.0,66.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-16,20,2017,5,16,1,0,2.0,25.32352941,24.0,61.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-17,20,2017,5,17,2,0,2.0,34.92647059,31.5,88.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-18,20,2017,5,18,3,0,2.0,32.61764706,30.5,95.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-19,20,2017,5,19,4,0,36.0,65.79411765,65.0,119.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-20,20,2017,5,20,5,0,16.0,58.31343284,60.0,97.0,67.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-21,20,2017,5,21,6,0,3.0,19.29166667,16.5,51.0,24.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-22,20,2017,5,22,0,0,2.0,26.03030303,26.0,70.0,66.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-23,20,2017,5,23,1,0,2.0,25.32352941,24.0,61.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-24,20,2017,5,24,2,0,2.0,34.92647059,31.5,88.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-25,20,2017,5,25,3,0,2.0,32.61764706,30.5,95.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-26,20,2017,5,26,4,0,36.0,65.79411765,65.0,119.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-27,20,2017,5,27,5,0,16.0,58.31343284,60.0,97.0,67.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-28,20,2017,5,28,6,0,3.0,19.29166667,16.5,51.0,24.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-29,20,2017,5,29,0,0,2.0,26.03030303,26.0,70.0,66.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-30,20,2017,5,30,1,0,2.0,25.32352941,24.0,61.0,68.0,7,15,34.386244500000004,132.4550176
air_03963426c9312048_2017-05-31,20,2017,5,31,2,0,2.0,34.92647059,31.5,88.0,68.0,7,15,34.386244500000004,132.4550176
air_04341b588bde96cd_2017-04-23,20,2017,4,23,6,0,6.0,40.28787879,38.0,79.0,66.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-24,20,2017,4,24,0,0,5.0,35.41791045,33.0,76.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-25,20,2017,4,25,1,0,1.0,25.76119403,24.0,70.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-26,20,2017,4,26,2,0,2.0,29.76470588,29.0,69.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-27,20,2017,4,27,3,0,7.0,30.38235294,30.0,65.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-28,20,2017,4,28,4,0,10.0,41.85507246,41.0,83.0,69.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-29,20,2017,4,29,5,1,17.0,47.68656716,46.0,119.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-30,20,2017,4,30,6,0,6.0,40.28787879,38.0,79.0,66.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-01,20,2017,5,1,0,0,5.0,35.41791045,33.0,76.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-02,20,2017,5,2,1,0,1.0,25.76119403,24.0,70.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-03,20,2017,5,3,2,1,2.0,29.76470588,29.0,69.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-04,20,2017,5,4,3,1,7.0,30.38235294,30.0,65.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-05,20,2017,5,5,4,1,10.0,41.85507246,41.0,83.0,69.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-06,20,2017,5,6,5,0,17.0,47.68656716,46.0,119.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-07,20,2017,5,7,6,0,6.0,40.28787879,38.0,79.0,66.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-08,20,2017,5,8,0,0,5.0,35.41791045,33.0,76.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-09,20,2017,5,9,1,0,1.0,25.76119403,24.0,70.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-10,20,2017,5,10,2,0,2.0,29.76470588,29.0,69.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-11,20,2017,5,11,3,0,7.0,30.38235294,30.0,65.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-12,20,2017,5,12,4,0,10.0,41.85507246,41.0,83.0,69.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-13,20,2017,5,13,5,0,17.0,47.68656716,46.0,119.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-14,20,2017,5,14,6,0,6.0,40.28787879,38.0,79.0,66.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-15,20,2017,5,15,0,0,5.0,35.41791045,33.0,76.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-16,20,2017,5,16,1,0,1.0,25.76119403,24.0,70.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-17,20,2017,5,17,2,0,2.0,29.76470588,29.0,69.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-18,20,2017,5,18,3,0,7.0,30.38235294,30.0,65.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-19,20,2017,5,19,4,0,10.0,41.85507246,41.0,83.0,69.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-20,20,2017,5,20,5,0,17.0,47.68656716,46.0,119.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-21,20,2017,5,21,6,0,6.0,40.28787879,38.0,79.0,66.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-22,20,2017,5,22,0,0,5.0,35.41791045,33.0,76.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-23,20,2017,5,23,1,0,1.0,25.76119403,24.0,70.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-24,20,2017,5,24,2,0,2.0,29.76470588,29.0,69.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-25,20,2017,5,25,3,0,7.0,30.38235294,30.0,65.0,68.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-26,20,2017,5,26,4,0,10.0,41.85507246,41.0,83.0,69.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-27,20,2017,5,27,5,0,17.0,47.68656716,46.0,119.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-28,20,2017,5,28,6,0,6.0,40.28787879,38.0,79.0,66.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-29,20,2017,5,29,0,0,5.0,35.41791045,33.0,76.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-30,20,2017,5,30,1,0,1.0,25.76119403,24.0,70.0,67.0,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-31,20,2017,5,31,2,0,2.0,29.76470588,29.0,69.0,68.0,7,66,35.7356234,139.6516577
air_049f6d5b402a31b2_2017-04-23,20,2017,4,23,6,0,1.0,4.1428571430000005,3.5,17.0,14.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-24,20,2017,4,24,0,0,2.0,9.027777777999999,9.0,20.0,36.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-25,20,2017,4,25,1,0,2.0,9.675,10.0,22.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-26,20,2017,4,26,2,0,2.0,9.7,9.0,23.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-27,20,2017,4,27,3,0,2.0,9.666666667000001,10.0,23.0,42.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-28,20,2017,4,28,4,0,4.0,14.69767442,15.0,24.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-29,20,2017,4,29,5,1,2.0,18.11627907,18.0,29.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-04-30,20,2017,4,30,6,0,1.0,4.1428571430000005,3.5,17.0,14.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-01,20,2017,5,1,0,0,2.0,9.027777777999999,9.0,20.0,36.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-02,20,2017,5,2,1,0,2.0,9.675,10.0,22.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-03,20,2017,5,3,2,1,2.0,9.7,9.0,23.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-04,20,2017,5,4,3,1,2.0,9.666666667000001,10.0,23.0,42.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-05,20,2017,5,5,4,1,4.0,14.69767442,15.0,24.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-06,20,2017,5,6,5,0,2.0,18.11627907,18.0,29.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-07,20,2017,5,7,6,0,1.0,4.1428571430000005,3.5,17.0,14.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-08,20,2017,5,8,0,0,2.0,9.027777777999999,9.0,20.0,36.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-09,20,2017,5,9,1,0,2.0,9.675,10.0,22.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-10,20,2017,5,10,2,0,2.0,9.7,9.0,23.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-11,20,2017,5,11,3,0,2.0,9.666666667000001,10.0,23.0,42.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-12,20,2017,5,12,4,0,4.0,14.69767442,15.0,24.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-13,20,2017,5,13,5,0,2.0,18.11627907,18.0,29.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-14,20,2017,5,14,6,0,1.0,4.1428571430000005,3.5,17.0,14.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-15,20,2017,5,15,0,0,2.0,9.027777777999999,9.0,20.0,36.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-16,20,2017,5,16,1,0,2.0,9.675,10.0,22.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-17,20,2017,5,17,2,0,2.0,9.7,9.0,23.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-18,20,2017,5,18,3,0,2.0,9.666666667000001,10.0,23.0,42.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-19,20,2017,5,19,4,0,4.0,14.69767442,15.0,24.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-20,20,2017,5,20,5,0,2.0,18.11627907,18.0,29.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-21,20,2017,5,21,6,0,1.0,4.1428571430000005,3.5,17.0,14.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-22,20,2017,5,22,0,0,2.0,9.027777777999999,9.0,20.0,36.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-23,20,2017,5,23,1,0,2.0,9.675,10.0,22.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-24,20,2017,5,24,2,0,2.0,9.7,9.0,23.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-25,20,2017,5,25,3,0,2.0,9.666666667000001,10.0,23.0,42.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-26,20,2017,5,26,4,0,4.0,14.69767442,15.0,24.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-27,20,2017,5,27,5,0,2.0,18.11627907,18.0,29.0,43.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-28,20,2017,5,28,6,0,1.0,4.1428571430000005,3.5,17.0,14.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-29,20,2017,5,29,0,0,2.0,9.027777777999999,9.0,20.0,36.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-30,20,2017,5,30,1,0,2.0,9.675,10.0,22.0,40.0,8,0,33.589215700000004,130.3928134
air_049f6d5b402a31b2_2017-05-31,20,2017,5,31,2,0,2.0,9.7,9.0,23.0,40.0,8,0,33.589215700000004,130.3928134
