store_id_date,store_id,year,month,day,season,day_of_week,working_day,holiday_flg,genre_name,loc,reserve_visitors,visitors
air_03963426c9312048_2016-11-23,air_03963426c9312048,0,11,23,3,3,0,1,7,9,2,13.0
air_03963426c9312048_2016-11-24,air_03963426c9312048,0,11,24,3,4,0,0,7,9,8,10.0
air_03963426c9312048_2016-11-25,air_03963426c9312048,0,11,25,3,5,0,0,7,9,78,57.0
air_03963426c9312048_2016-11-28,air_03963426c9312048,0,11,28,3,1,0,0,7,9,20,22.0
air_03963426c9312048_2016-11-29,air_03963426c9312048,0,11,29,3,2,0,0,7,9,3,3.0
air_03963426c9312048_2016-11-30,air_03963426c9312048,0,11,30,3,3,0,0,7,9,26,26.0
air_03963426c9312048_2016-12-01,air_03963426c9312048,0,12,1,0,4,0,0,7,9,21,29.0
air_03963426c9312048_2016-12-02,air_03963426c9312048,0,12,2,0,5,0,0,7,9,64,68.0
air_03963426c9312048_2016-12-03,air_03963426c9312048,0,12,3,0,6,1,0,7,9,4,61.0
air_03963426c9312048_2016-12-05,air_03963426c9312048,0,12,5,0,1,0,0,7,9,7,13.0
air_03963426c9312048_2016-12-06,air_03963426c9312048,0,12,6,0,2,0,0,7,9,10,12.0
air_03963426c9312048_2016-12-07,air_03963426c9312048,0,12,7,0,3,0,0,7,9,49,54.0
air_03963426c9312048_2016-12-08,air_03963426c9312048,0,12,8,0,4,0,0,7,9,31,21.0
air_03963426c9312048_2016-12-09,air_03963426c9312048,0,12,9,0,5,0,0,7,9,22,55.0
air_03963426c9312048_2016-12-10,air_03963426c9312048,0,12,10,0,6,1,0,7,9,62,70.0
air_03963426c9312048_2016-12-12,air_03963426c9312048,0,12,12,0,1,0,0,7,9,22,26.0
air_03963426c9312048_2016-12-13,air_03963426c9312048,0,12,13,0,2,0,0,7,9,23,23.0
air_03963426c9312048_2016-12-14,air_03963426c9312048,0,12,14,0,3,0,0,7,9,4,49.0
air_03963426c9312048_2016-12-15,air_03963426c9312048,0,12,15,0,4,0,0,7,9,65,63.0
air_03963426c9312048_2016-12-16,air_03963426c9312048,0,12,16,0,5,0,0,7,9,30,81.0
air_03963426c9312048_2016-12-17,air_03963426c9312048,0,12,17,0,6,1,0,7,9,22,71.0
air_03963426c9312048_2016-12-19,air_03963426c9312048,0,12,19,0,1,0,0,7,9,44,46.0
air_03963426c9312048_2016-12-20,air_03963426c9312048,0,12,20,0,2,0,0,7,9,17,49.0
air_03963426c9312048_2016-12-21,air_03963426c9312048,0,12,21,0,3,0,0,7,9,48,50.0
air_03963426c9312048_2016-12-22,air_03963426c9312048,0,12,22,0,4,0,0,7,9,69,66.0
air_03963426c9312048_2016-12-23,air_03963426c9312048,0,12,23,0,5,0,1,7,9,39,49.0
air_03963426c9312048_2016-12-24,air_03963426c9312048,0,12,24,0,6,1,0,7,9,24,34.0
air_03963426c9312048_2016-12-26,air_03963426c9312048,0,12,26,0,1,0,0,7,9,24,44.0
air_03963426c9312048_2016-12-27,air_03963426c9312048,0,12,27,0,2,0,0,7,9,11,48.0
air_03963426c9312048_2016-12-28,air_03963426c9312048,0,12,28,0,3,0,0,7,9,37,61.0
air_03963426c9312048_2016-12-29,air_03963426c9312048,0,12,29,0,4,0,1,7,9,83,73.0
air_03963426c9312048_2016-12-30,air_03963426c9312048,0,12,30,0,5,0,1,7,9,9,65.0
air_03963426c9312048_2017-01-03,air_03963426c9312048,1,1,3,0,2,0,1,7,9,23,23.0
air_03963426c9312048_2017-01-04,air_03963426c9312048,1,1,4,0,3,0,0,7,9,5,9.0
air_03963426c9312048_2017-01-05,air_03963426c9312048,1,1,5,0,4,0,0,7,9,4,4.0
air_03963426c9312048_2017-01-06,air_03963426c9312048,1,1,6,0,5,0,0,7,9,36,36.0
air_03963426c9312048_2017-01-07,air_03963426c9312048,1,1,7,0,6,1,0,7,9,59,56.0
air_03963426c9312048_2017-01-09,air_03963426c9312048,1,1,9,0,1,0,1,7,9,5,7.0
air_03963426c9312048_2017-01-10,air_03963426c9312048,1,1,10,0,2,0,0,7,9,23,28.0
air_03963426c9312048_2017-01-11,air_03963426c9312048,1,1,11,0,3,0,0,7,9,14,14.0
air_03963426c9312048_2017-01-12,air_03963426c9312048,1,1,12,0,4,0,0,7,9,37,40.0
air_03963426c9312048_2017-01-13,air_03963426c9312048,1,1,13,0,5,0,0,7,9,39,66.0
air_03963426c9312048_2017-01-14,air_03963426c9312048,1,1,14,0,6,1,0,7,9,63,67.0
air_03963426c9312048_2017-01-16,air_03963426c9312048,1,1,16,0,1,0,0,7,9,11,11.0
air_03963426c9312048_2017-01-17,air_03963426c9312048,1,1,17,0,2,0,0,7,9,37,41.0
air_03963426c9312048_2017-01-19,air_03963426c9312048,1,1,19,0,4,0,0,7,9,2,4.0
air_03963426c9312048_2017-01-20,air_03963426c9312048,1,1,20,0,5,0,0,7,9,70,70.0
air_03963426c9312048_2017-01-21,air_03963426c9312048,1,1,21,0,6,1,0,7,9,51,59.0
air_03963426c9312048_2017-01-23,air_03963426c9312048,1,1,23,0,1,0,0,7,9,33,33.0
air_03963426c9312048_2017-01-24,air_03963426c9312048,1,1,24,0,2,0,0,7,9,6,6.0
air_03963426c9312048_2017-01-25,air_03963426c9312048,1,1,25,0,3,0,0,7,9,33,35.0
air_03963426c9312048_2017-01-26,air_03963426c9312048,1,1,26,0,4,0,0,7,9,14,18.0
air_03963426c9312048_2017-01-27,air_03963426c9312048,1,1,27,0,5,0,0,7,9,49,50.0
air_03963426c9312048_2017-01-28,air_03963426c9312048,1,1,28,0,6,1,0,7,9,63,69.0
air_03963426c9312048_2017-01-30,air_03963426c9312048,1,1,30,0,1,0,0,7,9,24,26.0
air_03963426c9312048_2017-01-31,air_03963426c9312048,1,1,31,0,2,0,0,7,9,6,8.0
air_03963426c9312048_2017-02-01,air_03963426c9312048,1,2,1,0,3,0,0,7,9,2,23.0
air_03963426c9312048_2017-02-02,air_03963426c9312048,1,2,2,0,4,0,0,7,9,29,34.0
air_03963426c9312048_2017-02-03,air_03963426c9312048,1,2,3,0,5,0,0,7,9,40,44.0
air_03963426c9312048_2017-02-04,air_03963426c9312048,1,2,4,0,6,1,0,7,9,25,64.0
air_03963426c9312048_2017-02-06,air_03963426c9312048,1,2,6,0,1,0,0,7,9,34,34.0
air_03963426c9312048_2017-02-07,air_03963426c9312048,1,2,7,0,2,0,0,7,9,18,18.0
air_03963426c9312048_2017-02-08,air_03963426c9312048,1,2,8,0,3,0,0,7,9,18,18.0
air_03963426c9312048_2017-02-09,air_03963426c9312048,1,2,9,0,4,0,0,7,9,17,17.0
air_03963426c9312048_2017-02-10,air_03963426c9312048,1,2,10,0,5,0,0,7,9,60,60.0
air_03963426c9312048_2017-02-11,air_03963426c9312048,1,2,11,0,6,1,1,7,9,62,66.0
air_03963426c9312048_2017-02-13,air_03963426c9312048,1,2,13,0,1,0,0,7,9,12,17.0
air_03963426c9312048_2017-02-14,air_03963426c9312048,1,2,14,0,2,0,0,7,9,27,30.0
air_03963426c9312048_2017-02-15,air_03963426c9312048,1,2,15,0,3,0,0,7,9,19,21.0
air_03963426c9312048_2017-02-16,air_03963426c9312048,1,2,16,0,4,0,0,7,9,7,34.0
air_03963426c9312048_2017-02-17,air_03963426c9312048,1,2,17,0,5,0,0,7,9,42,62.0
air_03963426c9312048_2017-02-18,air_03963426c9312048,1,2,18,0,6,1,0,7,9,60,60.0
air_03963426c9312048_2017-02-20,air_03963426c9312048,1,2,20,0,1,0,0,7,9,15,15.0
air_03963426c9312048_2017-02-21,air_03963426c9312048,1,2,21,0,2,0,0,7,9,35,35.0
air_03963426c9312048_2017-02-22,air_03963426c9312048,1,2,22,0,3,0,0,7,9,21,27.0
air_03963426c9312048_2017-02-23,air_03963426c9312048,1,2,23,0,4,0,0,7,9,6,6.0
air_03963426c9312048_2017-02-24,air_03963426c9312048,1,2,24,0,5,0,0,7,9,47,49.0
air_03963426c9312048_2017-02-25,air_03963426c9312048,1,2,25,0,6,1,0,7,9,53,59.0
air_03963426c9312048_2017-02-27,air_03963426c9312048,1,2,27,0,1,0,0,7,9,32,38.0
air_03963426c9312048_2017-02-28,air_03963426c9312048,1,2,28,0,2,0,0,7,9,17,20.0
air_03963426c9312048_2017-03-01,air_03963426c9312048,1,3,1,1,3,0,0,7,9,24,24.0
air_03963426c9312048_2017-03-02,air_03963426c9312048,1,3,2,1,4,0,0,7,9,20,23.0
air_03963426c9312048_2017-03-03,air_03963426c9312048,1,3,3,1,5,0,0,7,9,51,51.0
air_03963426c9312048_2017-03-04,air_03963426c9312048,1,3,4,1,6,1,0,7,9,47,55.0
air_03963426c9312048_2017-03-06,air_03963426c9312048,1,3,6,1,1,0,0,7,9,3,7.0
air_03963426c9312048_2017-03-07,air_03963426c9312048,1,3,7,1,2,0,0,7,9,16,22.0
air_03963426c9312048_2017-03-08,air_03963426c9312048,1,3,8,1,3,0,0,7,9,22,24.0
air_03963426c9312048_2017-03-09,air_03963426c9312048,1,3,9,1,4,0,0,7,9,27,29.0
air_03963426c9312048_2017-03-10,air_03963426c9312048,1,3,10,1,5,0,0,7,9,54,65.0
air_03963426c9312048_2017-03-11,air_03963426c9312048,1,3,11,1,6,1,0,7,9,15,41.0
air_03963426c9312048_2017-03-13,air_03963426c9312048,1,3,13,1,1,0,0,7,9,23,23.0
air_03963426c9312048_2017-03-14,air_03963426c9312048,1,3,14,1,2,0,0,7,9,6,8.0
air_03963426c9312048_2017-03-15,air_03963426c9312048,1,3,15,1,3,0,0,7,9,18,22.0
air_03963426c9312048_2017-03-16,air_03963426c9312048,1,3,16,1,4,0,0,7,9,53,64.0
air_03963426c9312048_2017-03-17,air_03963426c9312048,1,3,17,1,5,0,0,7,9,53,53.0
air_03963426c9312048_2017-03-18,air_03963426c9312048,1,3,18,1,6,1,0,7,9,35,28.0
air_03963426c9312048_2017-03-19,air_03963426c9312048,1,3,19,1,0,1,0,7,9,23,32.0
air_03963426c9312048_2017-03-21,air_03963426c9312048,1,3,21,1,2,0,0,7,9,23,25.0
air_03963426c9312048_2017-03-22,air_03963426c9312048,1,3,22,1,3,0,0,7,9,23,25.0
air_03963426c9312048_2017-03-23,air_03963426c9312048,1,3,23,1,4,0,0,7,9,34,36.0
air_03963426c9312048_2017-03-24,air_03963426c9312048,1,3,24,1,5,0,0,7,9,78,87.0
air_03963426c9312048_2017-03-25,air_03963426c9312048,1,3,25,1,6,1,0,7,9,68,72.0
air_03963426c9312048_2017-03-27,air_03963426c9312048,1,3,27,1,1,0,0,7,9,30,30.0
air_03963426c9312048_2017-03-28,air_03963426c9312048,1,3,28,1,2,0,0,7,9,9,55.0
air_03963426c9312048_2017-03-29,air_03963426c9312048,1,3,29,1,3,0,0,7,9,29,34.0
air_03963426c9312048_2017-03-30,air_03963426c9312048,1,3,30,1,4,0,0,7,9,35,35.0
air_03963426c9312048_2017-03-31,air_03963426c9312048,1,3,31,1,5,0,0,7,9,41,50.0
air_03963426c9312048_2017-04-01,air_03963426c9312048,1,4,1,1,6,1,0,7,9,32,47.0
air_03963426c9312048_2017-04-03,air_03963426c9312048,1,4,3,1,1,0,0,7,9,15,15.0
air_03963426c9312048_2017-04-04,air_03963426c9312048,1,4,4,1,2,0,0,7,9,31,31.0
air_03963426c9312048_2017-04-06,air_03963426c9312048,1,4,6,1,4,0,0,7,9,12,9.0
air_03963426c9312048_2017-04-07,air_03963426c9312048,1,4,7,1,5,0,0,7,9,71,78.0
air_03963426c9312048_2017-04-08,air_03963426c9312048,1,4,8,1,6,1,0,7,9,58,65.0
air_03963426c9312048_2017-04-10,air_03963426c9312048,1,4,10,1,1,0,0,7,9,26,30.0
air_03963426c9312048_2017-04-11,air_03963426c9312048,1,4,11,1,2,0,0,7,9,14,20.0
air_03963426c9312048_2017-04-12,air_03963426c9312048,1,4,12,1,3,0,0,7,9,40,40.0
air_03963426c9312048_2017-04-13,air_03963426c9312048,1,4,13,1,4,0,0,7,9,33,35.0
air_03963426c9312048_2017-04-14,air_03963426c9312048,1,4,14,1,5,0,0,7,9,68,72.0
air_03963426c9312048_2017-04-15,air_03963426c9312048,1,4,15,1,6,1,0,7,9,70,77.0
air_03963426c9312048_2017-04-17,air_03963426c9312048,1,4,17,1,1,0,0,7,9,32,37.0
air_03963426c9312048_2017-04-18,air_03963426c9312048,1,4,18,1,2,0,0,7,9,26,26.0
air_03963426c9312048_2017-04-19,air_03963426c9312048,1,4,19,1,3,0,0,7,9,18,23.0
air_03963426c9312048_2017-04-20,air_03963426c9312048,1,4,20,1,4,0,0,7,9,21,25.0
air_03963426c9312048_2017-04-21,air_03963426c9312048,1,4,21,1,5,0,0,7,9,75,75.0
air_03963426c9312048_2017-04-22,air_03963426c9312048,1,4,22,1,6,1,0,7,9,55,57.0
air_03963426c9312048_2017-04-24,air_03963426c9312048,1,4,24,1,1,0,0,7,9,8,
air_03963426c9312048_2017-04-26,air_03963426c9312048,1,4,26,1,3,0,0,7,9,24,
air_03963426c9312048_2017-04-27,air_03963426c9312048,1,4,27,1,4,0,0,7,9,2,
air_03963426c9312048_2017-04-28,air_03963426c9312048,1,4,28,1,5,0,0,7,9,32,
air_03963426c9312048_2017-04-29,air_03963426c9312048,1,4,29,1,6,1,1,7,9,22,
air_03963426c9312048_2017-05-01,air_03963426c9312048,1,5,1,1,1,0,0,7,9,28,
air_03963426c9312048_2017-05-02,air_03963426c9312048,1,5,2,1,2,0,0,7,9,20,
air_03963426c9312048_2017-05-03,air_03963426c9312048,1,5,3,1,3,0,1,7,9,4,
air_03963426c9312048_2017-05-04,air_03963426c9312048,1,5,4,1,4,0,1,7,9,2,
air_03963426c9312048_2017-05-05,air_03963426c9312048,1,5,5,1,5,0,1,7,9,2,
air_03963426c9312048_2017-05-06,air_03963426c9312048,1,5,6,1,6,1,0,7,9,4,
air_03963426c9312048_2017-05-08,air_03963426c9312048,1,5,8,1,1,0,0,7,9,17,
air_03963426c9312048_2017-05-12,air_03963426c9312048,1,5,12,1,5,0,0,7,9,21,
air_03963426c9312048_2017-05-15,air_03963426c9312048,1,5,15,1,1,0,0,7,9,5,
air_03963426c9312048_2017-05-19,air_03963426c9312048,1,5,19,1,5,0,0,7,9,35,
air_03963426c9312048_2017-05-26,air_03963426c9312048,1,5,26,1,5,0,0,7,9,31,
air_04341b588bde96cd_2016-11-02,air_04341b588bde96cd,0,11,2,3,3,0,0,7,6,29,46.0
air_04341b588bde96cd_2016-11-03,air_04341b588bde96cd,0,11,3,3,4,0,1,7,6,15,45.0
air_04341b588bde96cd_2016-11-05,air_04341b588bde96cd,0,11,5,3,6,1,0,7,6,36,52.0
air_04341b588bde96cd_2016-11-09,air_04341b588bde96cd,0,11,9,3,3,0,0,7,6,12,16.0
air_04341b588bde96cd_2016-11-13,air_04341b588bde96cd,0,11,13,3,0,1,0,7,6,6,20.0
air_04341b588bde96cd_2016-11-16,air_04341b588bde96cd,0,11,16,3,3,0,0,7,6,16,28.0
air_04341b588bde96cd_2016-11-19,air_04341b588bde96cd,0,11,19,3,6,1,0,7,6,37,61.0
air_04341b588bde96cd_2016-11-22,air_04341b588bde96cd,0,11,22,3,2,0,0,7,6,10,28.0
air_04341b588bde96cd_2016-11-24,air_04341b588bde96cd,0,11,24,3,4,0,0,7,6,24,35.0
air_04341b588bde96cd_2016-12-05,air_04341b588bde96cd,0,12,5,0,1,0,0,7,6,10,16.0
air_04341b588bde96cd_2016-12-23,air_04341b588bde96cd,0,12,23,0,5,0,1,7,6,13,59.0
air_04cae7c1bc9b2a0b_2016-10-27,air_04cae7c1bc9b2a0b,0,10,27,3,4,0,0,7,7,4,12.0
air_04cae7c1bc9b2a0b_2016-10-28,air_04cae7c1bc9b2a0b,0,10,28,3,5,0,0,7,7,23,37.0
air_04cae7c1bc9b2a0b_2016-10-29,air_04cae7c1bc9b2a0b,0,10,29,3,6,1,0,7,7,26,34.0
air_04cae7c1bc9b2a0b_2016-10-30,air_04cae7c1bc9b2a0b,0,10,30,3,0,1,0,7,7,7,26.0
air_04cae7c1bc9b2a0b_2016-10-31,air_04cae7c1bc9b2a0b,0,10,31,3,1,0,0,7,7,13,27.0
air_04cae7c1bc9b2a0b_2016-11-01,air_04cae7c1bc9b2a0b,0,11,1,3,2,0,0,7,7,8,16.0
air_04cae7c1bc9b2a0b_2016-11-02,air_04cae7c1bc9b2a0b,0,11,2,3,3,0,0,7,7,19,28.0
air_04cae7c1bc9b2a0b_2016-11-03,air_04cae7c1bc9b2a0b,0,11,3,3,4,0,1,7,7,5,40.0
air_04cae7c1bc9b2a0b_2016-11-04,air_04cae7c1bc9b2a0b,0,11,4,3,5,0,0,7,7,25,31.0
air_04cae7c1bc9b2a0b_2016-11-05,air_04cae7c1bc9b2a0b,0,11,5,3,6,1,0,7,7,26,34.0
air_04cae7c1bc9b2a0b_2016-11-06,air_04cae7c1bc9b2a0b,0,11,6,3,0,1,0,7,7,12,33.0
air_04cae7c1bc9b2a0b_2016-11-07,air_04cae7c1bc9b2a0b,0,11,7,3,1,0,0,7,7,4,16.0
air_04cae7c1bc9b2a0b_2016-11-09,air_04cae7c1bc9b2a0b,0,11,9,3,3,0,0,7,7,11,19.0
air_04cae7c1bc9b2a0b_2016-11-10,air_04cae7c1bc9b2a0b,0,11,10,3,4,0,0,7,7,7,18.0
air_04cae7c1bc9b2a0b_2016-11-11,air_04cae7c1bc9b2a0b,0,11,11,3,5,0,0,7,7,5,22.0
air_04cae7c1bc9b2a0b_2016-11-12,air_04cae7c1bc9b2a0b,0,11,12,3,6,1,0,7,7,37,48.0
air_04cae7c1bc9b2a0b_2016-11-13,air_04cae7c1bc9b2a0b,0,11,13,3,0,1,0,7,7,11,27.0
air_04cae7c1bc9b2a0b_2016-11-14,air_04cae7c1bc9b2a0b,0,11,14,3,1,0,0,7,7,2,11.0
air_04cae7c1bc9b2a0b_2016-11-15,air_04cae7c1bc9b2a0b,0,11,15,3,2,0,0,7,7,4,20.0
air_04cae7c1bc9b2a0b_2016-11-16,air_04cae7c1bc9b2a0b,0,11,16,3,3,0,0,7,7,14,24.0
air_04cae7c1bc9b2a0b_2016-11-17,air_04cae7c1bc9b2a0b,0,11,17,3,4,0,0,7,7,24,29.0
air_04cae7c1bc9b2a0b_2016-11-18,air_04cae7c1bc9b2a0b,0,11,18,3,5,0,0,7,7,21,31.0
air_04cae7c1bc9b2a0b_2016-11-19,air_04cae7c1bc9b2a0b,0,11,19,3,6,1,0,7,7,34,40.0
air_04cae7c1bc9b2a0b_2016-11-20,air_04cae7c1bc9b2a0b,0,11,20,3,0,1,0,7,7,22,31.0
air_04cae7c1bc9b2a0b_2016-11-22,air_04cae7c1bc9b2a0b,0,11,22,3,2,0,0,7,7,6,10.0
air_04cae7c1bc9b2a0b_2016-11-23,air_04cae7c1bc9b2a0b,0,11,23,3,3,0,1,7,7,3,25.0
air_04cae7c1bc9b2a0b_2016-11-24,air_04cae7c1bc9b2a0b,0,11,24,3,4,0,0,7,7,5,13.0
air_04cae7c1bc9b2a0b_2016-11-25,air_04cae7c1bc9b2a0b,0,11,25,3,5,0,0,7,7,28,40.0
air_04cae7c1bc9b2a0b_2016-11-26,air_04cae7c1bc9b2a0b,0,11,26,3,6,1,0,7,7,24,44.0
air_04cae7c1bc9b2a0b_2016-11-27,air_04cae7c1bc9b2a0b,0,11,27,3,0,1,0,7,7,9,35.0
air_04cae7c1bc9b2a0b_2016-11-28,air_04cae7c1bc9b2a0b,0,11,28,3,1,0,0,7,7,3,19.0
air_04cae7c1bc9b2a0b_2016-11-29,air_04cae7c1bc9b2a0b,0,11,29,3,2,0,0,7,7,6,25.0
air_04cae7c1bc9b2a0b_2016-11-30,air_04cae7c1bc9b2a0b,0,11,30,3,3,0,0,7,7,18,35.0
air_04cae7c1bc9b2a0b_2016-12-01,air_04cae7c1bc9b2a0b,0,12,1,0,4,0,0,7,7,13,24.0
air_04cae7c1bc9b2a0b_2016-12-02,air_04cae7c1bc9b2a0b,0,12,2,0,5,0,0,7,7,22,30.0
air_04cae7c1bc9b2a0b_2016-12-03,air_04cae7c1bc9b2a0b,0,12,3,0,6,1,0,7,7,30,45.0
air_04cae7c1bc9b2a0b_2016-12-04,air_04cae7c1bc9b2a0b,0,12,4,0,0,1,0,7,7,6,25.0
air_04cae7c1bc9b2a0b_2016-12-05,air_04cae7c1bc9b2a0b,0,12,5,0,1,0,0,7,7,9,21.0
air_04cae7c1bc9b2a0b_2016-12-07,air_04cae7c1bc9b2a0b,0,12,7,0,3,0,0,7,7,15,19.0
air_04cae7c1bc9b2a0b_2016-12-09,air_04cae7c1bc9b2a0b,0,12,9,0,5,0,0,7,7,19,24.0
air_04cae7c1bc9b2a0b_2016-12-10,air_04cae7c1bc9b2a0b,0,12,10,0,6,1,0,7,7,37,42.0
air_04cae7c1bc9b2a0b_2016-12-11,air_04cae7c1bc9b2a0b,0,12,11,0,0,1,0,7,7,7,28.0
air_04cae7c1bc9b2a0b_2016-12-12,air_04cae7c1bc9b2a0b,0,12,12,0,1,0,0,7,7,4,11.0
air_04cae7c1bc9b2a0b_2016-12-13,air_04cae7c1bc9b2a0b,0,12,13,0,2,0,0,7,7,16,24.0
air_04cae7c1bc9b2a0b_2016-12-14,air_04cae7c1bc9b2a0b,0,12,14,0,3,0,0,7,7,17,23.0
air_04cae7c1bc9b2a0b_2016-12-15,air_04cae7c1bc9b2a0b,0,12,15,0,4,0,0,7,7,14,31.0
air_04cae7c1bc9b2a0b_2016-12-16,air_04cae7c1bc9b2a0b,0,12,16,0,5,0,0,7,7,23,31.0
air_04cae7c1bc9b2a0b_2016-12-17,air_04cae7c1bc9b2a0b,0,12,17,0,6,1,0,7,7,36,59.0
air_04cae7c1bc9b2a0b_2016-12-18,air_04cae7c1bc9b2a0b,0,12,18,0,0,1,0,7,7,4,25.0
air_04cae7c1bc9b2a0b_2016-12-19,air_04cae7c1bc9b2a0b,0,12,19,0,1,0,0,7,7,4,11.0
air_04cae7c1bc9b2a0b_2016-12-20,air_04cae7c1bc9b2a0b,0,12,20,0,2,0,0,7,7,12,15.0
air_04cae7c1bc9b2a0b_2016-12-21,air_04cae7c1bc9b2a0b,0,12,21,0,3,0,0,7,7,10,26.0
air_04cae7c1bc9b2a0b_2016-12-22,air_04cae7c1bc9b2a0b,0,12,22,0,4,0,0,7,7,42,36.0
air_04cae7c1bc9b2a0b_2016-12-23,air_04cae7c1bc9b2a0b,0,12,23,0,5,0,1,7,7,23,44.0
air_04cae7c1bc9b2a0b_2016-12-24,air_04cae7c1bc9b2a0b,0,12,24,0,6,1,0,7,7,24,38.0
air_04cae7c1bc9b2a0b_2016-12-25,air_04cae7c1bc9b2a0b,0,12,25,0,0,1,0,7,7,3,21.0
air_04cae7c1bc9b2a0b_2016-12-26,air_04cae7c1bc9b2a0b,0,12,26,0,1,0,0,7,7,42,37.0
air_04cae7c1bc9b2a0b_2016-12-27,air_04cae7c1bc9b2a0b,0,12,27,0,2,0,0,7,7,42,63.0
air_04cae7c1bc9b2a0b_2016-12-28,air_04cae7c1bc9b2a0b,0,12,28,0,3,0,0,7,7,38,35.0
air_04cae7c1bc9b2a0b_2016-12-29,air_04cae7c1bc9b2a0b,0,12,29,0,4,0,1,7,7,52,62.0
air_04cae7c1bc9b2a0b_2016-12-30,air_04cae7c1bc9b2a0b,0,12,30,0,5,0,1,7,7,48,66.0
air_04cae7c1bc9b2a0b_2017-01-01,air_04cae7c1bc9b2a0b,1,1,1,0,0,1,1,7,7,19,27.0
air_04cae7c1bc9b2a0b_2017-01-02,air_04cae7c1bc9b2a0b,1,1,2,0,1,0,1,7,7,31,30.0
air_04cae7c1bc9b2a0b_2017-01-03,air_04cae7c1bc9b2a0b,1,1,3,0,2,0,1,7,7,19,39.0
air_04cae7c1bc9b2a0b_2017-01-04,air_04cae7c1bc9b2a0b,1,1,4,0,3,0,0,7,7,7,19.0
air_04cae7c1bc9b2a0b_2017-01-05,air_04cae7c1bc9b2a0b,1,1,5,0,4,0,0,7,7,12,22.0
air_04cae7c1bc9b2a0b_2017-01-06,air_04cae7c1bc9b2a0b,1,1,6,0,5,0,0,7,7,21,33.0
air_04cae7c1bc9b2a0b_2017-01-07,air_04cae7c1bc9b2a0b,1,1,7,0,6,1,0,7,7,25,33.0
air_04cae7c1bc9b2a0b_2017-01-12,air_04cae7c1bc9b2a0b,1,1,12,0,4,0,0,7,7,4,12.0
air_04cae7c1bc9b2a0b_2017-01-13,air_04cae7c1bc9b2a0b,1,1,13,0,5,0,0,7,7,28,37.0
air_04cae7c1bc9b2a0b_2017-01-14,air_04cae7c1bc9b2a0b,1,1,14,0,6,1,0,7,7,17,32.0
air_04cae7c1bc9b2a0b_2017-01-15,air_04cae7c1bc9b2a0b,1,1,15,0,0,1,0,7,7,6,12.0
air_04cae7c1bc9b2a0b_2017-01-17,air_04cae7c1bc9b2a0b,1,1,17,0,2,0,0,7,7,2,12.0
air_04cae7c1bc9b2a0b_2017-01-18,air_04cae7c1bc9b2a0b,1,1,18,0,3,0,0,7,7,21,16.0
air_04cae7c1bc9b2a0b_2017-01-19,air_04cae7c1bc9b2a0b,1,1,19,0,4,0,0,7,7,9,36.0
air_04cae7c1bc9b2a0b_2017-01-20,air_04cae7c1bc9b2a0b,1,1,20,0,5,0,0,7,7,26,37.0
air_04cae7c1bc9b2a0b_2017-01-21,air_04cae7c1bc9b2a0b,1,1,21,0,6,1,0,7,7,34,46.0
air_04cae7c1bc9b2a0b_2017-01-22,air_04cae7c1bc9b2a0b,1,1,22,0,0,1,0,7,7,6,15.0
air_04cae7c1bc9b2a0b_2017-01-23,air_04cae7c1bc9b2a0b,1,1,23,0,1,0,0,7,7,26,31.0
air_04cae7c1bc9b2a0b_2017-01-24,air_04cae7c1bc9b2a0b,1,1,24,0,2,0,0,7,7,2,7.0
air_04cae7c1bc9b2a0b_2017-01-25,air_04cae7c1bc9b2a0b,1,1,25,0,3,0,0,7,7,4,21.0
air_04cae7c1bc9b2a0b_2017-01-26,air_04cae7c1bc9b2a0b,1,1,26,0,4,0,0,7,7,11,8.0
air_04cae7c1bc9b2a0b_2017-01-27,air_04cae7c1bc9b2a0b,1,1,27,0,5,0,0,7,7,33,46.0
air_04cae7c1bc9b2a0b_2017-01-28,air_04cae7c1bc9b2a0b,1,1,28,0,6,1,0,7,7,36,45.0
air_04cae7c1bc9b2a0b_2017-01-29,air_04cae7c1bc9b2a0b,1,1,29,0,0,1,0,7,7,2,27.0
air_04cae7c1bc9b2a0b_2017-01-30,air_04cae7c1bc9b2a0b,1,1,30,0,1,0,0,7,7,9,16.0
air_04cae7c1bc9b2a0b_2017-01-31,air_04cae7c1bc9b2a0b,1,1,31,0,2,0,0,7,7,14,27.0
air_04cae7c1bc9b2a0b_2017-02-01,air_04cae7c1bc9b2a0b,1,2,1,0,3,0,0,7,7,7,31.0
air_04cae7c1bc9b2a0b_2017-02-02,air_04cae7c1bc9b2a0b,1,2,2,0,4,0,0,7,7,12,24.0
air_04cae7c1bc9b2a0b_2017-02-03,air_04cae7c1bc9b2a0b,1,2,3,0,5,0,0,7,7,13,11.0
air_04cae7c1bc9b2a0b_2017-02-04,air_04cae7c1bc9b2a0b,1,2,4,0,6,1,0,7,7,37,56.0
air_04cae7c1bc9b2a0b_2017-02-05,air_04cae7c1bc9b2a0b,1,2,5,0,0,1,0,7,7,14,33.0
air_04cae7c1bc9b2a0b_2017-02-06,air_04cae7c1bc9b2a0b,1,2,6,0,1,0,0,7,7,7,12.0
air_04cae7c1bc9b2a0b_2017-02-09,air_04cae7c1bc9b2a0b,1,2,9,0,4,0,0,7,7,2,13.0
air_04cae7c1bc9b2a0b_2017-02-10,air_04cae7c1bc9b2a0b,1,2,10,0,5,0,0,7,7,29,42.0
