id,visitors,calendar_date,air_store_id,dow,year,month,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_034a3d5b40d5b1b1_2017-05-12,20,5/12/2017,air_034a3d5b40d5b1b1,4,2017,5,2,16.19512195,18,39,41,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-13,20,5/13/2017,air_034a3d5b40d5b1b1,5,2017,5,1,19.225,16.5,58,40,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-14,20,5/14/2017,air_034a3d5b40d5b1b1,6,2017,5,1,17.15789474,11.5,64,38,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-15,20,5/15/2017,air_034a3d5b40d5b1b1,0,2017,5,1,11.86486486,10,66,37,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-16,20,5/16/2017,air_034a3d5b40d5b1b1,1,2017,5,1,10.88888889,12,28,18,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-17,20,5/17/2017,air_034a3d5b40d5b1b1,2,2017,5,1,15.10526316,10,116,38,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-18,20,5/18/2017,air_034a3d5b40d5b1b1,3,2017,5,1,10.97435897,8,30,39,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-19,20,5/19/2017,air_034a3d5b40d5b1b1,4,2017,5,2,16.19512195,18,39,41,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-20,20,5/20/2017,air_034a3d5b40d5b1b1,5,2017,5,1,19.225,16.5,58,40,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-21,20,5/21/2017,air_034a3d5b40d5b1b1,6,2017,5,1,17.15789474,11.5,64,38,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-22,20,5/22/2017,air_034a3d5b40d5b1b1,0,2017,5,1,11.86486486,10,66,37,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-23,20,5/23/2017,air_034a3d5b40d5b1b1,1,2017,5,1,10.88888889,12,28,18,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-24,20,5/24/2017,air_034a3d5b40d5b1b1,2,2017,5,1,15.10526316,10,116,38,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-25,20,5/25/2017,air_034a3d5b40d5b1b1,3,2017,5,1,10.97435897,8,30,39,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-26,20,5/26/2017,air_034a3d5b40d5b1b1,4,2017,5,2,16.19512195,18,39,41,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-27,20,5/27/2017,air_034a3d5b40d5b1b1,5,2017,5,1,19.225,16.5,58,40,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-28,20,5/28/2017,air_034a3d5b40d5b1b1,6,2017,5,1,17.15789474,11.5,64,38,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-29,20,5/29/2017,air_034a3d5b40d5b1b1,0,2017,5,1,11.86486486,10,66,37,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-30,20,5/30/2017,air_034a3d5b40d5b1b1,1,2017,5,1,10.88888889,12,28,18,2,102,34.6923371,135.4722289
air_034a3d5b40d5b1b1_2017-05-31,20,5/31/2017,air_034a3d5b40d5b1b1,2,2017,5,1,15.10526316,10,116,38,2,102,34.6923371,135.4722289
air_036d4f1ee7285390_2017-04-23,20,4/23/2017,air_036d4f1ee7285390,6,2017,4,7,24.975,20.5,188,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-24,20,4/24/2017,air_036d4f1ee7285390,0,2017,4,4,19.6,19,38,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-25,20,4/25/2017,air_036d4f1ee7285390,1,2017,4,5,21.25,20,41,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-26,20,4/26/2017,air_036d4f1ee7285390,2,2017,4,5,24.425,23.5,52,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-27,20,4/27/2017,air_036d4f1ee7285390,3,2017,4,4,17.76923077,16,56,39,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-28,20,4/28/2017,air_036d4f1ee7285390,4,2017,4,4,21.56097561,22,40,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-29,20,4/29/2017,air_036d4f1ee7285390,5,2017,4,4,27.3902439,26,69,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-04-30,20,4/30/2017,air_036d4f1ee7285390,6,2017,4,7,24.975,20.5,188,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-01,20,5/1/2017,air_036d4f1ee7285390,0,2017,5,4,19.6,19,38,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-02,20,5/2/2017,air_036d4f1ee7285390,1,2017,5,5,21.25,20,41,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-03,20,5/3/2017,air_036d4f1ee7285390,2,2017,5,5,24.425,23.5,52,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-04,20,5/4/2017,air_036d4f1ee7285390,3,2017,5,4,17.76923077,16,56,39,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-05,20,5/5/2017,air_036d4f1ee7285390,4,2017,5,4,21.56097561,22,40,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-06,20,5/6/2017,air_036d4f1ee7285390,5,2017,5,4,27.3902439,26,69,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-07,20,5/7/2017,air_036d4f1ee7285390,6,2017,5,7,24.975,20.5,188,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-08,20,5/8/2017,air_036d4f1ee7285390,0,2017,5,4,19.6,19,38,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-09,20,5/9/2017,air_036d4f1ee7285390,1,2017,5,5,21.25,20,41,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-10,20,5/10/2017,air_036d4f1ee7285390,2,2017,5,5,24.425,23.5,52,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-11,20,5/11/2017,air_036d4f1ee7285390,3,2017,5,4,17.76923077,16,56,39,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-12,20,5/12/2017,air_036d4f1ee7285390,4,2017,5,4,21.56097561,22,40,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-13,20,5/13/2017,air_036d4f1ee7285390,5,2017,5,4,27.3902439,26,69,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-14,20,5/14/2017,air_036d4f1ee7285390,6,2017,5,7,24.975,20.5,188,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-15,20,5/15/2017,air_036d4f1ee7285390,0,2017,5,4,19.6,19,38,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-16,20,5/16/2017,air_036d4f1ee7285390,1,2017,5,5,21.25,20,41,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-17,20,5/17/2017,air_036d4f1ee7285390,2,2017,5,5,24.425,23.5,52,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-18,20,5/18/2017,air_036d4f1ee7285390,3,2017,5,4,17.76923077,16,56,39,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-19,20,5/19/2017,air_036d4f1ee7285390,4,2017,5,4,21.56097561,22,40,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-20,20,5/20/2017,air_036d4f1ee7285390,5,2017,5,4,27.3902439,26,69,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-21,20,5/21/2017,air_036d4f1ee7285390,6,2017,5,7,24.975,20.5,188,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-22,20,5/22/2017,air_036d4f1ee7285390,0,2017,5,4,19.6,19,38,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-23,20,5/23/2017,air_036d4f1ee7285390,1,2017,5,5,21.25,20,41,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-24,20,5/24/2017,air_036d4f1ee7285390,2,2017,5,5,24.425,23.5,52,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-25,20,5/25/2017,air_036d4f1ee7285390,3,2017,5,4,17.76923077,16,56,39,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-26,20,5/26/2017,air_036d4f1ee7285390,4,2017,5,4,21.56097561,22,40,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-27,20,5/27/2017,air_036d4f1ee7285390,5,2017,5,4,27.3902439,26,69,41,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-28,20,5/28/2017,air_036d4f1ee7285390,6,2017,5,7,24.975,20.5,188,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-29,20,5/29/2017,air_036d4f1ee7285390,0,2017,5,4,19.6,19,38,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-30,20,5/30/2017,air_036d4f1ee7285390,1,2017,5,5,21.25,20,41,40,2,31,34.7997673,135.3600729
air_036d4f1ee7285390_2017-05-31,20,5/31/2017,air_036d4f1ee7285390,2,2017,5,5,24.425,23.5,52,40,2,31,34.7997673,135.3600729
air_0382c794b73b51ad_2017-04-23,20,4/23/2017,air_0382c794b73b51ad,6,2017,4,1,28.36,32,54,50,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-24,20,4/24/2017,air_0382c794b73b51ad,0,2017,4,1,20.79545455,21,47,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-25,20,4/25/2017,air_0382c794b73b51ad,1,2017,4,1,21.66666667,20,53,45,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-26,20,4/26/2017,air_0382c794b73b51ad,2,2017,4,1,19,22,28,16,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-27,20,4/27/2017,air_0382c794b73b51ad,3,2017,4,1,22.56818182,23,50,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-28,20,4/28/2017,air_0382c794b73b51ad,4,2017,4,1,21.125,22,38,48,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-29,20,4/29/2017,air_0382c794b73b51ad,5,2017,4,1,28.23529412,28,74,51,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-04-30,20,4/30/2017,air_0382c794b73b51ad,6,2017,4,1,28.36,32,54,50,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-01,20,5/1/2017,air_0382c794b73b51ad,0,2017,5,1,20.79545455,21,47,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-02,20,5/2/2017,air_0382c794b73b51ad,1,2017,5,1,21.66666667,20,53,45,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-03,20,5/3/2017,air_0382c794b73b51ad,2,2017,5,1,19,22,28,16,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-04,20,5/4/2017,air_0382c794b73b51ad,3,2017,5,1,22.56818182,23,50,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-05,20,5/5/2017,air_0382c794b73b51ad,4,2017,5,1,21.125,22,38,48,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-06,20,5/6/2017,air_0382c794b73b51ad,5,2017,5,1,28.23529412,28,74,51,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-07,20,5/7/2017,air_0382c794b73b51ad,6,2017,5,1,28.36,32,54,50,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-08,20,5/8/2017,air_0382c794b73b51ad,0,2017,5,1,20.79545455,21,47,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-09,20,5/9/2017,air_0382c794b73b51ad,1,2017,5,1,21.66666667,20,53,45,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-10,20,5/10/2017,air_0382c794b73b51ad,2,2017,5,1,19,22,28,16,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-11,20,5/11/2017,air_0382c794b73b51ad,3,2017,5,1,22.56818182,23,50,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-12,20,5/12/2017,air_0382c794b73b51ad,4,2017,5,1,21.125,22,38,48,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-13,20,5/13/2017,air_0382c794b73b51ad,5,2017,5,1,28.23529412,28,74,51,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-14,20,5/14/2017,air_0382c794b73b51ad,6,2017,5,1,28.36,32,54,50,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-15,20,5/15/2017,air_0382c794b73b51ad,0,2017,5,1,20.79545455,21,47,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-16,20,5/16/2017,air_0382c794b73b51ad,1,2017,5,1,21.66666667,20,53,45,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-17,20,5/17/2017,air_0382c794b73b51ad,2,2017,5,1,19,22,28,16,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-18,20,5/18/2017,air_0382c794b73b51ad,3,2017,5,1,22.56818182,23,50,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-19,20,5/19/2017,air_0382c794b73b51ad,4,2017,5,1,21.125,22,38,48,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-20,20,5/20/2017,air_0382c794b73b51ad,5,2017,5,1,28.23529412,28,74,51,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-21,20,5/21/2017,air_0382c794b73b51ad,6,2017,5,1,28.36,32,54,50,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-22,20,5/22/2017,air_0382c794b73b51ad,0,2017,5,1,20.79545455,21,47,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-23,20,5/23/2017,air_0382c794b73b51ad,1,2017,5,1,21.66666667,20,53,45,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-24,20,5/24/2017,air_0382c794b73b51ad,2,2017,5,1,19,22,28,16,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-25,20,5/25/2017,air_0382c794b73b51ad,3,2017,5,1,22.56818182,23,50,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-26,20,5/26/2017,air_0382c794b73b51ad,4,2017,5,1,21.125,22,38,48,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-27,20,5/27/2017,air_0382c794b73b51ad,5,2017,5,1,28.23529412,28,74,51,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-28,20,5/28/2017,air_0382c794b73b51ad,6,2017,5,1,28.36,32,54,50,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-29,20,5/29/2017,air_0382c794b73b51ad,0,2017,5,1,20.79545455,21,47,44,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-30,20,5/30/2017,air_0382c794b73b51ad,1,2017,5,1,21.66666667,20,53,45,2,68,35.6021252,139.6719581
air_0382c794b73b51ad_2017-05-31,20,5/31/2017,air_0382c794b73b51ad,2,2017,5,1,19,22,28,16,2,68,35.6021252,139.6719581
air_03963426c9312048_2017-04-23,20,4/23/2017,air_03963426c9312048,6,2017,4,3,19.29166667,16.5,51,24,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-24,20,4/24/2017,air_03963426c9312048,0,2017,4,2,26.03030303,26,70,66,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-25,20,4/25/2017,air_03963426c9312048,1,2017,4,2,25.32352941,24,61,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-26,20,4/26/2017,air_03963426c9312048,2,2017,4,2,34.92647059,31.5,88,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-27,20,4/27/2017,air_03963426c9312048,3,2017,4,2,32.61764706,30.5,95,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-28,20,4/28/2017,air_03963426c9312048,4,2017,4,36,65.79411765,65,119,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-29,20,4/29/2017,air_03963426c9312048,5,2017,4,16,58.31343284,60,97,67,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-04-30,20,4/30/2017,air_03963426c9312048,6,2017,4,3,19.29166667,16.5,51,24,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-01,20,5/1/2017,air_03963426c9312048,0,2017,5,2,26.03030303,26,70,66,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-02,20,5/2/2017,air_03963426c9312048,1,2017,5,2,25.32352941,24,61,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-03,20,5/3/2017,air_03963426c9312048,2,2017,5,2,34.92647059,31.5,88,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-04,20,5/4/2017,air_03963426c9312048,3,2017,5,2,32.61764706,30.5,95,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-05,20,5/5/2017,air_03963426c9312048,4,2017,5,36,65.79411765,65,119,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-06,20,5/6/2017,air_03963426c9312048,5,2017,5,16,58.31343284,60,97,67,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-07,20,5/7/2017,air_03963426c9312048,6,2017,5,3,19.29166667,16.5,51,24,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-08,20,5/8/2017,air_03963426c9312048,0,2017,5,2,26.03030303,26,70,66,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-09,20,5/9/2017,air_03963426c9312048,1,2017,5,2,25.32352941,24,61,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-10,20,5/10/2017,air_03963426c9312048,2,2017,5,2,34.92647059,31.5,88,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-11,20,5/11/2017,air_03963426c9312048,3,2017,5,2,32.61764706,30.5,95,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-12,20,5/12/2017,air_03963426c9312048,4,2017,5,36,65.79411765,65,119,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-13,20,5/13/2017,air_03963426c9312048,5,2017,5,16,58.31343284,60,97,67,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-14,20,5/14/2017,air_03963426c9312048,6,2017,5,3,19.29166667,16.5,51,24,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-15,20,5/15/2017,air_03963426c9312048,0,2017,5,2,26.03030303,26,70,66,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-16,20,5/16/2017,air_03963426c9312048,1,2017,5,2,25.32352941,24,61,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-17,20,5/17/2017,air_03963426c9312048,2,2017,5,2,34.92647059,31.5,88,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-18,20,5/18/2017,air_03963426c9312048,3,2017,5,2,32.61764706,30.5,95,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-19,20,5/19/2017,air_03963426c9312048,4,2017,5,36,65.79411765,65,119,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-20,20,5/20/2017,air_03963426c9312048,5,2017,5,16,58.31343284,60,97,67,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-21,20,5/21/2017,air_03963426c9312048,6,2017,5,3,19.29166667,16.5,51,24,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-22,20,5/22/2017,air_03963426c9312048,0,2017,5,2,26.03030303,26,70,66,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-23,20,5/23/2017,air_03963426c9312048,1,2017,5,2,25.32352941,24,61,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-24,20,5/24/2017,air_03963426c9312048,2,2017,5,2,34.92647059,31.5,88,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-25,20,5/25/2017,air_03963426c9312048,3,2017,5,2,32.61764706,30.5,95,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-26,20,5/26/2017,air_03963426c9312048,4,2017,5,36,65.79411765,65,119,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-27,20,5/27/2017,air_03963426c9312048,5,2017,5,16,58.31343284,60,97,67,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-28,20,5/28/2017,air_03963426c9312048,6,2017,5,3,19.29166667,16.5,51,24,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-29,20,5/29/2017,air_03963426c9312048,0,2017,5,2,26.03030303,26,70,66,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-30,20,5/30/2017,air_03963426c9312048,1,2017,5,2,25.32352941,24,61,68,7,15,34.3862445,132.4550176
air_03963426c9312048_2017-05-31,20,5/31/2017,air_03963426c9312048,2,2017,5,2,34.92647059,31.5,88,68,7,15,34.3862445,132.4550176
air_04341b588bde96cd_2017-04-23,20,4/23/2017,air_04341b588bde96cd,6,2017,4,6,40.28787879,38,79,66,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-24,20,4/24/2017,air_04341b588bde96cd,0,2017,4,5,35.41791045,33,76,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-25,20,4/25/2017,air_04341b588bde96cd,1,2017,4,1,25.76119403,24,70,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-26,20,4/26/2017,air_04341b588bde96cd,2,2017,4,2,29.76470588,29,69,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-27,20,4/27/2017,air_04341b588bde96cd,3,2017,4,7,30.38235294,30,65,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-28,20,4/28/2017,air_04341b588bde96cd,4,2017,4,10,41.85507246,41,83,69,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-29,20,4/29/2017,air_04341b588bde96cd,5,2017,4,17,47.68656716,46,119,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-04-30,20,4/30/2017,air_04341b588bde96cd,6,2017,4,6,40.28787879,38,79,66,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-01,20,5/1/2017,air_04341b588bde96cd,0,2017,5,5,35.41791045,33,76,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-02,20,5/2/2017,air_04341b588bde96cd,1,2017,5,1,25.76119403,24,70,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-03,20,5/3/2017,air_04341b588bde96cd,2,2017,5,2,29.76470588,29,69,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-04,20,5/4/2017,air_04341b588bde96cd,3,2017,5,7,30.38235294,30,65,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-05,20,5/5/2017,air_04341b588bde96cd,4,2017,5,10,41.85507246,41,83,69,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-06,20,5/6/2017,air_04341b588bde96cd,5,2017,5,17,47.68656716,46,119,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-07,20,5/7/2017,air_04341b588bde96cd,6,2017,5,6,40.28787879,38,79,66,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-08,20,5/8/2017,air_04341b588bde96cd,0,2017,5,5,35.41791045,33,76,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-09,20,5/9/2017,air_04341b588bde96cd,1,2017,5,1,25.76119403,24,70,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-10,20,5/10/2017,air_04341b588bde96cd,2,2017,5,2,29.76470588,29,69,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-11,20,5/11/2017,air_04341b588bde96cd,3,2017,5,7,30.38235294,30,65,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-12,20,5/12/2017,air_04341b588bde96cd,4,2017,5,10,41.85507246,41,83,69,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-13,20,5/13/2017,air_04341b588bde96cd,5,2017,5,17,47.68656716,46,119,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-14,20,5/14/2017,air_04341b588bde96cd,6,2017,5,6,40.28787879,38,79,66,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-15,20,5/15/2017,air_04341b588bde96cd,0,2017,5,5,35.41791045,33,76,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-16,20,5/16/2017,air_04341b588bde96cd,1,2017,5,1,25.76119403,24,70,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-17,20,5/17/2017,air_04341b588bde96cd,2,2017,5,2,29.76470588,29,69,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-18,20,5/18/2017,air_04341b588bde96cd,3,2017,5,7,30.38235294,30,65,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-19,20,5/19/2017,air_04341b588bde96cd,4,2017,5,10,41.85507246,41,83,69,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-20,20,5/20/2017,air_04341b588bde96cd,5,2017,5,17,47.68656716,46,119,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-21,20,5/21/2017,air_04341b588bde96cd,6,2017,5,6,40.28787879,38,79,66,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-22,20,5/22/2017,air_04341b588bde96cd,0,2017,5,5,35.41791045,33,76,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-23,20,5/23/2017,air_04341b588bde96cd,1,2017,5,1,25.76119403,24,70,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-24,20,5/24/2017,air_04341b588bde96cd,2,2017,5,2,29.76470588,29,69,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-25,20,5/25/2017,air_04341b588bde96cd,3,2017,5,7,30.38235294,30,65,68,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-26,20,5/26/2017,air_04341b588bde96cd,4,2017,5,10,41.85507246,41,83,69,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-27,20,5/27/2017,air_04341b588bde96cd,5,2017,5,17,47.68656716,46,119,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-28,20,5/28/2017,air_04341b588bde96cd,6,2017,5,6,40.28787879,38,79,66,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-29,20,5/29/2017,air_04341b588bde96cd,0,2017,5,5,35.41791045,33,76,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-30,20,5/30/2017,air_04341b588bde96cd,1,2017,5,1,25.76119403,24,70,67,7,66,35.7356234,139.6516577
air_04341b588bde96cd_2017-05-31,20,5/31/2017,air_04341b588bde96cd,2,2017,5,2,29.76470588,29,69,68,7,66,35.7356234,139.6516577
air_049f6d5b402a31b2_2017-04-23,20,4/23/2017,air_049f6d5b402a31b2,6,2017,4,1,4.142857143,3.5,17,14,8,0,33.5892157,130.3928134
air_049f6d5b402a31b2_2017-04-24,20,4/24/2017,air_049f6d5b402a31b2,0,2017,4,2,9.027777778,9,20,36,8,0,33.5892157,130.3928134
